link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/173483537#/?channel=RES_LET,"City Relay, London Short/Mid","£5,474 pcm
£1,263 pw
PREMIUM LISTING",2,Covent Garden,391,392,-1
https://www.zoopla.co.uk/to-rent/details/73797898/,JLL - Mayfair,"£5,200 pcm",2,Soho,371,400,-29
https://www.rightmove.co.uk/properties/90854172#/?channel=RES_LET,"Home And Away Estates, London","£2,600 pcm
£600 pw",2,Baker Street,186,348,-162
https://www.rightmove.co.uk/properties/90828573#/?channel=RES_LET,"Newington estates, London","£5,400 pcm
£1,246 pw",3,Baker Street,386,476,-90
https://www.rightmove.co.uk/properties/171941057#/?channel=RES_LET,"Housing Britain, Essex","£3,000 pcm
£692 pw
Fixed Price",3,Baker Street,214,476,-262
https://www.zoopla.co.uk/to-rent/details/73526590/,MB Property Services,"£4,983 pcm",2,Bond Street,356,493,-137
https://www.zoopla.co.uk/to-rent/details/73467184/,"Park Lord, London","£5,460 pcm",2,Bond Street,390,493,-103
https://www.onthemarket.com/details/12979382/,"Hampden Gurney Street, London, W1H","5,250 pcm (£1,212 pw)",3,Marble Arch,375,635,-260
https://www.zoopla.co.uk/to-rent/details/73742179/,Knight Frank - Marylebone Lettings,"£4,983 pcm",2,Bond Street,356,493,-137
https://www.zoopla.co.uk/to-rent/details/73793697/,Benham and Reeves - Hampstead,"£3,895 pcm",2,Marylebone,278,299,-21
https://www.zoopla.co.uk/to-rent/details/61947322/,Fraser & Co  London West End Estate Agents,"£5,200 pcm",3,Lancaster Gate,371,463,-92
https://www.rightmove.co.uk/properties/90602646#/?channel=RES_LET,"Caspian Giles, London","£4,938 pcm
£1,140 pw",3,Marylebone,353,413,-60
https://www.rightmove.co.uk/properties/150105698#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£4,117 pcm
£950 pw
PREMIUM LISTING",2,Marylebone,294,299,-5
https://www.rightmove.co.uk/properties/90248247#/?channel=RES_LET,"Draker KFH, Notting Hill","£3,500 pcm
£808 pw",4,Regent's Park,250,495,-245
https://www.zoopla.co.uk/to-rent/details/73795924/,Oakford Estates Ltd,"£3,683 pcm",3,Regent's Park,263,512,-249
https://www.zoopla.co.uk/to-rent/details/73583274/,Oakford Estates Ltd,"£3,835 pcm",2,Goodge Street,274,349,-75
https://www.zoopla.co.uk/to-rent/details/73790508/,SN Estates London,"£3,750 pcm",3,Regent's Park,268,512,-244
https://www.rightmove.co.uk/properties/91221237#/?channel=RES_LET,"OpenRent, London","£5,369 pcm
£1,239 pw",4,Regent's Park,384,495,-111
https://www.rightmove.co.uk/properties/90079770#/?channel=RES_LET,"Andrew Reeves, Westminster & Pimlico","£3,750 pcm
£865 pw",2,Victoria,268,357,-89
https://www.rightmove.co.uk/properties/89625870#/?channel=RES_LET,"Stirling Ackroyd Lettings, Clerkenwell","£12,500 pcm
£2,885 pw",4,King's Cross St Pancras,,,
https://www.rightmove.co.uk/properties/156732248#/?channel=RES_LET,"MX Lettings, London","£5,000 pcm
£1,154 pw",2,Gloucester Road,357,355,2
https://www.zoopla.co.uk/to-rent/details/73799055/,Newington Real Estate Agents Limited,"£5,825 pcm",3,Lancaster Gate,416,463,-47
https://www.rightmove.co.uk/properties/89891832#/?channel=RES_LET,"Draker KFH, Sloane Square","£3,445 pcm
£795 pw",2,Lancaster Gate,246,296,-50
https://www.zoopla.co.uk/to-rent/details/73800626/,Marsh & Parsons - Marylebone & Mayfair,"£6,933 pcm",3,Marble Arch,495,635,-140
https://www.zoopla.co.uk/to-rent/details/73800907/,OpenRent,"£5,000 pcm",2,Oxford Circus,357,408,-51
https://www.zoopla.co.uk/to-rent/details/73738849/,Lizard Property,"£3,100 pcm",2,Oxford Circus,221,408,-187
https://www.zoopla.co.uk/to-rent/details/73800550/,Venice Properties,"£3,800 pcm",3,Marylebone,271,413,-142
https://www.zoopla.co.uk/to-rent/details/73777339/,MB Property Services,"£5,997 pcm",3,Holborn,428,610,-182
https://www.zoopla.co.uk/to-rent/details/57485931/,Tower Quay Limited,"£2,750 pcm",2,Old Street,196,236,-40
https://www.zoopla.co.uk/to-rent/details/73767211/,Solmet Properties,"£4,250 pcm",4,Lancaster Gate,304,540,-236
https://www.onthemarket.com/details/19995744/,"Bolingbroke Road, London, W14","2,700 pcm (£623 pw)",2,Kensington Olympia,193,237,-44
https://www.onthemarket.com/details/19902588/,Featured Property,"2,350 pcm (£542 pw)",2,Kensington Olympia,168,237,-69
https://www.onthemarket.com/details/19781775/,"Lisgar Terrace, London W14","2,450 pcm (£565 pw)",2,Kensington Olympia,175,237,-62
https://www.zoopla.co.uk/to-rent/details/73789665/,Kaden Properties,"£3,315 pcm",2,Lancaster Gate,237,296,-59
https://www.onthemarket.com/details/19948095/,London SW7,"5,000 pcm (£1,154 pw)",2,Gloucester Road,357,355,2
