link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/91133835#/?channel=RES_LET,"Croft International, London","£3,835 pcm
£885 pw",2,Baker Street,274,348,-74
https://www.zoopla.co.uk/to-rent/details/73742654/,Newington Real Estate Agents Limited,"£8,667 pcm",3,Bond Street,,,
https://www.zoopla.co.uk/to-rent/details/73761411/,Hauzoo,"£5,250 pcm",4,Angel,375,436,-61
https://www.rightmove.co.uk/properties/145170395#/?channel=RES_LET,"Black Katz, Islington","£2,167 pcm
£500 pw",2,King's Cross St Pancras,155,256,-101
https://www.zoopla.co.uk/to-rent/details/73759418/,Knightsbridge Prime Property,"£7,500 pcm",3,Gloucester Road,536,536,0
https://www.zoopla.co.uk/to-rent/details/67735504/,Broadway & West,"£2,600 pcm",2,Gloucester Road,186,355,-169
https://www.zoopla.co.uk/to-rent/details/73750337/,Edward James Estates Limited,"£3,000 pcm",2,Gloucester Road,214,355,-141
https://www.onthemarket.com/details/19975225/,"Selwood P, London, SW7","3,900 pcm (£900 pw)",2,Gloucester Road,279,355,-76
https://www.zoopla.co.uk/to-rent/details/73758830/,Bamboo Living Ltd,"£4,200 pcm",2,Oxford Circus,300,408,-108
https://www.zoopla.co.uk/to-rent/details/73769651/,Austin Homes,"£3,600 pcm",2,Angel,257,236,21
https://www.zoopla.co.uk/to-rent/details/64892745/,Bentley & Co,"£4,333 pcm",4,Angel,310,436,-126
https://www.zoopla.co.uk/to-rent/details/70633803/,Zach Knightons,"£5,633 pcm",4,Angel,402,436,-34
https://www.zoopla.co.uk/to-rent/details/73769433/,JC Living,"£4,000 pcm",2,Old Street,286,236,50
https://www.zoopla.co.uk/to-rent/details/73759114/,OpenRent,"£2,300 pcm",2,Old Street,164,236,-72
https://www.zoopla.co.uk/to-rent/details/73761118/,OpenRent,"£5,500 pcm",5,King's Cross St Pancras,393,393,0
https://www.zoopla.co.uk/to-rent/details/73723358/,SN Estates London,"£5,850 pcm",5,King's Cross St Pancras,418,393,25
https://www.zoopla.co.uk/to-rent/details/73746173/,Marsh & Parsons - Earls Court,"£4,500 pcm",3,Gloucester Road,321,536,-215
https://www.zoopla.co.uk/to-rent/details/70990909/,John D Wood & Co. - Earls Court Lettings,"£2,700 pcm",2,Gloucester Road,193,355,-162
https://www.onthemarket.com/details/19765244/,"Ampton Street, London, WC1X","4,250 pcm (£981 pw)",3,King's Cross St Pancras,304,350,-46
https://www.rightmove.co.uk/properties/89497884#/?channel=RES_LET,"FMX PROPERTIES LTD, London","£6,000 pcm
£1,385 pw",3,Victoria,429,708,-279
https://www.onthemarket.com/details/19970081/,Modern Three Bedroom Luxury Flat in Mayfair,"7,410 pcm (£1,710 pw)",3,Bond Street,529,761,-232
https://www.onthemarket.com/details/19970089/,Two Bedroom Flat in the Heart of Mayfair,"5,460 pcm (£1,260 pw)",2,Bond Street,390,493,-103
https://www.onthemarket.com/details/19970077/,"Evelyn Gardens, South Kensington, London","2,600 pcm (£600 pw)",2,Gloucester Road,186,355,-169
