link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90894000#/?channel=RES_LET,"OpenRent, London","£3,900 pcm
£900 pw",2,Baker Street,279,348,-69
https://www.zoopla.co.uk/to-rent/details/73982916/,Knight Frank - Marylebone Lettings,"£4,333 pcm",2,Oxford Circus,310,408,-98
https://www.rightmove.co.uk/properties/90915003#/?channel=RES_LET,"Hamptons, Paddington","£3,250 pcm
£750 pw
PREMIUM LISTING",2,Marylebone,232,299,-67
https://www.zoopla.co.uk/to-rent/details/73961396/,Venice Properties,"£2,800 pcm",2,Marylebone,200,299,-99
https://www.zoopla.co.uk/to-rent/details/73978716/,OpenRent,"£2,925 pcm",2,Regent's Park,209,355,-146
https://www.zoopla.co.uk/to-rent/details/73977370/,Casey & Co Estates,"£3,600 pcm",4,Regent's Park,257,495,-238
https://www.rightmove.co.uk/properties/90188139#/?channel=RES_LET,"Michael Charles Lettings, London","£2,300 pcm
£531 pw",2,Regent's Park,164,355,-191
https://www.rightmove.co.uk/properties/90873327#/?channel=RES_LET,"Winkworth, Pimlico","£3,700 pcm
£854 pw",2,Victoria,264,357,-93
https://www.zoopla.co.uk/to-rent/details/73978924/,OpenRent,"£4,700 pcm",2,Victoria,336,357,-21
https://www.rightmove.co.uk/properties/89864154#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£7,500 pcm
£1,731 pw",3,Victoria,536,708,-172
https://www.rightmove.co.uk/properties/91642500#/?channel=RES_LET,"Grant J Bates Property, London","£11,800 pcm
£2,723 pw",3,King's Cross St Pancras,,,
https://www.rightmove.co.uk/properties/90918156#/?channel=RES_LET,"Swift Real Estate Agents, London","£3,400 pcm
£785 pw",2,Lancaster Gate,243,296,-53
https://www.zoopla.co.uk/to-rent/details/73720678/,Marsh & Parsons - Marylebone & Mayfair,"£5,000 pcm",2,Marble Arch,357,408,-51
https://www.zoopla.co.uk/to-rent/details/73932705/,MK London Properties,"£3,679 pcm",3,Regent's Park,263,512,-249
https://www.zoopla.co.uk/to-rent/details/73967743/,Kaden Properties,"£5,092 pcm",4,Regent's Park,364,495,-131
https://www.zoopla.co.uk/to-rent/details/73967654/,Kaden Properties,"£5,092 pcm",4,Regent's Park,364,495,-131
https://www.zoopla.co.uk/to-rent/details/73967633/,Kaden Properties,"£6,283 pcm",5,Regent's Park,449,585,-136
https://www.zoopla.co.uk/to-rent/details/73965538/,Ashmore Residential,"£2,400 pcm",2,Regent's Park,171,355,-184
https://www.zoopla.co.uk/to-rent/details/73980666/,Dewisant Lettings and management,"£2,850 pcm",2,Old Street,204,236,-32
https://www.zoopla.co.uk/to-rent/details/58673721/,Stirling Ackroyd - Shoreditch,"£4,250 pcm",3,Old Street,304,363,-59
https://www.zoopla.co.uk/to-rent/details/73959881/,Phoenix Property International,"£4,300 pcm",3,Old Street,307,363,-56
https://www.zoopla.co.uk/to-rent/details/69253290/,The Chant Group,"£3,000 pcm",2,Old Street,214,236,-22
https://www.zoopla.co.uk/to-rent/details/68907233/,Stirling Ackroyd - Shoreditch,"£4,000 pcm",2,Old Street,286,236,50
https://www.onthemarket.com/details/19934022/,"Penywern Road, London","3,900 pcm (£900 pw)",2,Gloucester Road,279,355,-76
https://www.onthemarket.com/details/12366860/,London Land Group - Knightsbridge,"4,749 pcm (£1,096 pw)",2,Gloucester Road,339,355,-16
