link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74255251/,Letio,"£3,000 pcm",2,Baker Street,214,342,-128
https://www.rightmove.co.uk/properties/92071356#/?channel=RES_LET,"Michael Charles Lettings, London","£2,950 pcm
£681 pw",2,Baker Street,211,342,-131
https://www.rightmove.co.uk/properties/93220545#/?channel=RES_LET,"John D Wood & Co. Lettings, Belgravia","£8,493 pcm
£1,960 pw",4,Victoria,,,
https://www.rightmove.co.uk/properties/92077590#/?channel=RES_LET,"Houst, London","£4,750 pcm
£1,096 pw",4,King's Cross St Pancras,339,436,-97
https://www.rightmove.co.uk/properties/93222963#/?channel=RES_LET,"Knight Frank - Lettings, South Kensington","£14,517 pcm
£3,350 pw
GARDEN",4,Gloucester Road,,,
https://www.rightmove.co.uk/properties/93028032#/?channel=RES_LET,"Landstones, London","£13,000 pcm
£3,000 pw",4,Gloucester Road,,,
https://www.zoopla.co.uk/to-rent/details/74253064/,Venice Properties,"£2,750 pcm",2,Lancaster Gate,196,290,-94
https://www.zoopla.co.uk/to-rent/details/74257932/,Newington Real Estate Agents Limited,"£2,947 pcm",2,Kensington Olympia,210,231,-21
https://www.zoopla.co.uk/to-rent/details/74249660/,OpenRent,"£4,200 pcm",3,Kensington Olympia,300,341,-41
https://www.zoopla.co.uk/to-rent/details/51846265/,Angel Lettings,"£2,900 pcm",2,Angel,207,241,-34
https://www.zoopla.co.uk/to-rent/details/74255985/,OpenRent,"£3,200 pcm",2,Old Street,229,233,-4
https://www.zoopla.co.uk/to-rent/details/73418140/,The Chant Group,"£3,500 pcm",4,Old Street,250,436,-186
https://www.zoopla.co.uk/to-rent/details/74249585/,OpenRent,"£3,500 pcm",2,Old Street,250,233,17
https://www.zoopla.co.uk/to-rent/details/74248594/,Tennison Property LLP,"£3,300 pcm",2,Old Street,236,233,3
https://www.zoopla.co.uk/to-rent/details/40806055/,Tower Quay Limited,"£2,800 pcm",2,Old Street,200,233,-33
https://www.zoopla.co.uk/to-rent/details/61505517/,Elkay Properties Ltd,"£2,950 pcm",2,Old Street,211,233,-22
https://www.zoopla.co.uk/to-rent/details/54397072/,Abatoria Limited,"£4,850 pcm",3,Old Street,346,361,-15
https://www.onthemarket.com/details/20352174/,"Brechin Place, South Kensington, London, SW7","3,250 pcm (£750 pw)",2,Gloucester Road,232,350,-118
https://www.rightmove.co.uk/properties/93173310#/?channel=RES_LET,"Venice Properties Ltd, London","£2,500 pcm
£577 pw",2,Marylebone,179,290,-111
https://www.zoopla.co.uk/to-rent/details/74257851/,,"£1,250 pcm",3,Angel,89,329,-240
https://www.onthemarket.com/details/18840250/,London W1J,"7,410 pcm (£1,710 pw)",3,Bond Street,529,724,-195
https://www.onthemarket.com/details/17841709/,London W1J,"5,460 pcm (£1,260 pw)",2,Bond Street,390,495,-105
