link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/56917920/,Jeffersons Estate Agents Limited,"£4,500 pcm",2,Baker Street,321,348,-27
https://www.rightmove.co.uk/properties/88405482#/?channel=RES_LET,"Leo Newman, London","£5,450 pcm
£1,258 pw",3,Baker Street,389,476,-87
https://www.zoopla.co.uk/to-rent/details/54935863/,Hudsons,"£3,012 pcm",2,Oxford Circus,215,408,-193
https://www.rightmove.co.uk/properties/88485768#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£3,700 pcm
£854 pw",2,Regent's Park,264,355,-91
https://www.rightmove.co.uk/properties/90796260#/?channel=RES_LET,"Winkworth, Pimlico","£5,500 pcm
£1,269 pw",3,Victoria,393,708,-315
https://www.rightmove.co.uk/properties/90812250#/?channel=RES_LET,"Leo Newman, London","£3,100 pcm
£715 pw",2,Russell Square,221,298,-77
https://www.rightmove.co.uk/properties/89131371#/?channel=RES_LET,"Homequarters, London","£3,700 pcm
£854 pw",2,Russell Square,264,298,-34
https://www.rightmove.co.uk/properties/90807258#/?channel=RES_LET,"Hamptons, Chelsea","£4,500 pcm
£1,038 pw",3,Gloucester Road,321,536,-215
https://www.rightmove.co.uk/properties/89645847#/?channel=RES_LET,"Knight Frank - Lettings, Chelsea","£4,983 pcm
£1,150 pw
SHORT LET",2,Gloucester Road,356,355,1
https://www.zoopla.co.uk/to-rent/details/73699843/,Knight Frank - Hyde Park Lettings,"£3,467 pcm",2,Lancaster Gate,248,296,-48
https://www.zoopla.co.uk/to-rent/details/73702148/,Stirling Ackroyd - Clerkenwell,"£3,750 pcm",4,Angel,268,436,-168
https://www.zoopla.co.uk/to-rent/details/73699421/,Hemmingfords,"£3,000 pcm",2,Old Street,214,236,-22
https://www.onthemarket.com/details/2995986/,"Albany Street, Regent's Park, London","4,983 pcm (£1,150 pw)",3,Regent's Park,356,512,-156
