link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/171789734#/?channel=RES_LET,"Arbitrage Group, London","£3,100 pcm
£715 pw",2,Covent Garden,221,391,-170
https://www.rightmove.co.uk/properties/89522700#/?channel=RES_LET,"Draker KFH, Sloane Square","£2,708 pcm
£625 pw",2,Covent Garden,193,391,-198
https://www.rightmove.co.uk/properties/89598003#/?channel=RES_LET,"Kubie Gold Associates, London","£4,600 pcm
£1,062 pw",3,Baker Street,329,474,-145
https://www.rightmove.co.uk/properties/89593719#/?channel=RES_LET,"Newington estates, London","£4,745 pcm
£1,095 pw",2,Baker Street,339,349,-10
https://www.rightmove.co.uk/properties/89580090#/?channel=RES_LET,"Rochester Place, London","£4,400 pcm
£1,015 pw",2,Baker Street,314,349,-35
https://www.rightmove.co.uk/properties/88331880#/?channel=RES_LET,"Bamboo Living, London","£3,500 pcm
£808 pw",3,Baker Street,250,474,-224
https://www.rightmove.co.uk/properties/169271303#/?channel=RES_LET,"Smart Move, London","£10,400 pcm
£2,400 pw",3,Bond Street,,,
https://www.onthemarket.com/details/19480016/,Featured Property,"11,000 pcm (£2,538 pw)",3,Bond Street,,,
https://www.rightmove.co.uk/properties/166310363#/?channel=RES_LET,"Keller Williams Plus, Covering Nationwide","£11,000 pcm
£2,538 pw
Fixed Price",3,Bond Street,,,
https://www.rightmove.co.uk/properties/88353744#/?channel=RES_LET,"Hemmingfords, London","£2,600 pcm
£600 pw",2,Oxford Circus,186,408,-222
https://www.rightmove.co.uk/properties/88329075#/?channel=RES_LET,"Bamboo Living, London","£3,210 pcm
£741 pw",2,Marylebone,229,299,-70
https://www.rightmove.co.uk/properties/88091139#/?channel=RES_LET,"Citydeal Estates, London","£2,800 pcm
£646 pw",2,Marylebone,200,299,-99
https://www.rightmove.co.uk/properties/87969996#/?channel=RES_LET,"Hamptons, Paddington","£3,575 pcm
£825 pw
PREMIUM LISTING",2,Marylebone,255,299,-44
https://www.rightmove.co.uk/properties/89586840#/?channel=RES_LET,"eXp UK, London","£3,000 pcm
£692 pw",2,Victoria,214,356,-142
https://www.rightmove.co.uk/properties/89577816#/?channel=RES_LET,"Winkworth, Pimlico","£2,650 pcm
£612 pw",2,Victoria,189,356,-167
https://www.rightmove.co.uk/properties/89554371#/?channel=RES_LET,"Winkworth, Pimlico","£2,700 pcm
£623 pw",2,Victoria,193,356,-163
https://www.rightmove.co.uk/properties/146496908#/?channel=RES_LET,"MoveHome, London","£2,850 pcm
£658 pw",2,King's Cross St Pancras,204,255,-51
https://www.rightmove.co.uk/properties/89572341#/?channel=RES_LET,"Hemmingfords, London","£2,850 pcm
£658 pw",2,King's Cross St Pancras,204,255,-51
https://www.rightmove.co.uk/properties/89584902#/?channel=RES_LET,"Hudsons Property, London","£4,030 pcm
£930 pw",2,Goodge Street,288,348,-60
https://www.rightmove.co.uk/properties/93465029#/?channel=RES_LET,"Blueprint Living Apartments, London","£4,312 pcm
£995 pw",2,Russell Square,308,299,9
https://www.rightmove.co.uk/properties/98631263#/?channel=RES_LET,"Blueprint Living Apartments, London","£4,312 pcm
£995 pw",2,Russell Square,308,299,9
https://www.rightmove.co.uk/properties/89584137#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£4,250 pcm
£981 pw",2,Gloucester Road,304,353,-49
https://www.onthemarket.com/details/19698064/,"Old Brompton Road, London SW7","3,250 pcm (£750 pw)",2,Gloucester Road,232,353,-121
https://www.rightmove.co.uk/properties/89571450#/?channel=RES_LET,"Cluttons, Hyde Park - Lettings","£4,116 pcm
£950 pw",2,Lancaster Gate,294,295,-1
https://www.onthemarket.com/details/19695270/,"Stonor Road, London, W14","3,000 pcm (£692 pw)",2,Kensington Olympia,214,237,-23
https://www.onthemarket.com/details/19619709/,Featured Property,"3,900 pcm (£900 pw)",2,Kensington Olympia,279,237,42
https://www.onthemarket.com/details/18028393/,Only With Us,"2,400 pcm (£554 pw)",2,Farringdon,171,311,-140
https://www.onthemarket.com/details/18639775/,Bamboo Living - London,"2,800 pcm (£646 pw)",2,Baker Street,200,349,-149
https://www.onthemarket.com/details/19693080/,"Starcross Street, London","2,600 pcm (£600 pw)",2,Regent's Park,186,354,-168
https://www.rightmove.co.uk/properties/89554029#/?channel=RES_LET,"CARTER & REEVES LIMITED, London","£4,600 pcm
£1,062 pw",4,King's Cross St Pancras,329,436,-107
https://www.rightmove.co.uk/properties/89316123#/?channel=RES_LET,"Property Inside London, Covering London","£3,900 pcm
£900 pw",2,Russell Square,279,299,-20
https://www.onthemarket.com/details/19462227/,Featured Property,"2,197 pcm (£507 pw)",2,Kensington Olympia,157,237,-80
https://www.onthemarket.com/details/17160285/,"Gee Street, LONDON","2,900 pcm (£669 pw)",2,Farringdon,207,311,-104
https://www.onthemarket.com/details/14364352/,London W1K,"11,267 pcm (£2,600 pw)",3,Bond Street,,,
