link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89062773#/?channel=RES_LET,"Kubie Gold Associates, London","£3,300 pcm
£762 pw",2,Baker Street,236,348,-112
https://www.onthemarket.com/details/14761271/,Mayfair W1J,"4,767 pcm (£1,100 pw)",2,Bond Street,340,493,-153
https://www.rightmove.co.uk/properties/157489787#/?channel=RES_LET,"London Executive, London","£5,000 pcm
£1,154 pw",2,Oxford Circus,357,408,-51
https://www.rightmove.co.uk/properties/91424925#/?channel=RES_LET,"Bentley & Co, Camden","£3,163 pcm
£730 pw",2,Regent's Park,226,355,-129
https://www.rightmove.co.uk/properties/90130737#/?channel=RES_LET,"Huddletons, Camden","£3,100 pcm
£715 pw",2,Regent's Park,221,355,-134
https://www.rightmove.co.uk/properties/90103617#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£8,342 pcm
£1,925 pw",3,Victoria,,,
https://www.rightmove.co.uk/properties/163414706#/?channel=RES_LET,"Aeria Apartments, London","£9,050 pcm
£2,088 pw",3,Victoria,,,
https://www.zoopla.co.uk/to-rent/details/61068730/,Winkworth - Clerkenwell & City,"£3,800 pcm",2,King's Cross St Pancras,271,256,15
https://www.zoopla.co.uk/to-rent/details/73978921/,OpenRent,"£4,250 pcm",2,King's Cross St Pancras,304,256,48
https://www.zoopla.co.uk/to-rent/details/73686197/,OpenRent,"£5,330 pcm",4,King's Cross St Pancras,381,436,-55
https://www.rightmove.co.uk/properties/88076157#/?channel=RES_LET,"Bentley & Co, Camden","£3,142 pcm
£725 pw",2,King's Cross St Pancras,224,256,-32
https://www.zoopla.co.uk/to-rent/details/74050739/,Chase Apartments,"£5,000 pcm",3,Holborn,357,610,-253
https://www.zoopla.co.uk/to-rent/details/74048052/,OpenRent,"£1,450 pcm",3,Covent Garden,104,639,-535
https://www.zoopla.co.uk/to-rent/details/73997834/,Alvi Real Estate,"£3,200 pcm",2,Baker Street,229,348,-119
https://www.zoopla.co.uk/to-rent/details/65108394/,Element Properties & Co,"£3,750 pcm",3,Old Street,268,363,-95
https://www.zoopla.co.uk/to-rent/details/74049249/,JC Living,"£3,800 pcm",2,Old Street,271,236,35
https://www.zoopla.co.uk/to-rent/details/74047914/,OpenRent,"£2,500 pcm",2,Old Street,179,236,-57
https://www.zoopla.co.uk/to-rent/details/74046106/,OpenRent,"£2,900 pcm",2,Old Street,207,236,-29
https://www.zoopla.co.uk/to-rent/details/61565708/,Victorstone,"£2,600 pcm",2,King's Cross St Pancras,186,256,-70
https://www.zoopla.co.uk/to-rent/details/61626255/,Victorstone,"£2,800 pcm",2,King's Cross St Pancras,200,256,-56
https://www.zoopla.co.uk/to-rent/details/73801489/,OpenRent,"£3,600 pcm",2,Goodge Street,257,349,-92
https://www.zoopla.co.uk/to-rent/details/73787557/,Lettings of London Ltd,"£5,750 pcm",4,Goodge Street,411,430,-19
https://www.onthemarket.com/details/20195195/,"Rheidol Terrace, London, N1","3,000 pcm (£692 pw)",2,Angel,214,236,-22
https://www.onthemarket.com/details/13673406/,Myspace Estate Agents - Islington,"4,312 pcm (£995 pw)",2,Bond Street,308,493,-185
https://www.onthemarket.com/details/18748444/,Featured Property,"3,250 pcm (£750 pw)",2,Farringdon,232,312,-80
https://www.onthemarket.com/details/20192721/,"Carrara Tower, London","3,800 pcm (£877 pw)",2,Angel,271,236,35
https://www.onthemarket.com/details/20194726/,London SW7,"3,900 pcm (£900 pw)",2,Gloucester Road,279,355,-76
