link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/143039084#/?channel=RES_LET,"Winkworth, West End","£4,498 pcm
£1,038 pw",3,Covent Garden,321,639,-318
https://www.zoopla.co.uk/to-rent/details/73668120/,Knight Frank - Marylebone Lettings,"£5,092 pcm",2,Baker Street,364,348,16
https://www.rightmove.co.uk/properties/90621195#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£8,500 pcm
£1,962 pw",3,Baker Street,,,
https://www.zoopla.co.uk/to-rent/details/51014533/,Wedgewood Estates,"£5,417 pcm",3,Kensington Olympia,387,362,25
https://www.zoopla.co.uk/to-rent/details/73689733/,Lizard Property,"£2,700 pcm",2,Holborn,193,380,-187
https://www.zoopla.co.uk/to-rent/details/73190370/,JC Living,"£4,550 pcm",2,Russell Square,325,298,27
https://www.zoopla.co.uk/to-rent/details/65147052/,Lero Property,"£3,200 pcm",2,Lancaster Gate,229,296,-67
https://www.zoopla.co.uk/to-rent/details/73680749/,Tony Alan Estates,"£3,200 pcm",2,Lancaster Gate,229,296,-67
https://www.zoopla.co.uk/to-rent/details/73670636/,"Cool Cribs Estate Agents, London","£3,683 pcm",3,Lancaster Gate,263,463,-200
https://www.onthemarket.com/details/19913774/,"Barnabas House, EC1V","3,300 pcm (£762 pw)",3,Old Street,236,363,-127
https://www.rightmove.co.uk/properties/90483165#/?channel=RES_LET,"London Move, London","£3,200 pcm
£738 pw",2,Regent's Park,229,355,-126
https://www.zoopla.co.uk/to-rent/details/73689815/,MB Property Services,"£5,850 pcm",4,Holborn,418,430,-12
