link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73603793/,Coopers of London,"£7,500 pcm",4,Soho,536,957,-421
https://www.zoopla.co.uk/to-rent/details/73607930/,Newington Real Estate Agents Limited,"£5,417 pcm",4,Baker Street,387,347,40
https://www.zoopla.co.uk/to-rent/details/73598424/,Newington Real Estate Agents Limited,"£3,922 pcm",2,Baker Street,280,349,-69
https://www.zoopla.co.uk/to-rent/details/73609616/,PMP International,"£3,850 pcm",3,Baker Street,275,474,-199
https://www.zoopla.co.uk/to-rent/details/73547736/,Newington Real Estate Agents Limited,"£6,933 pcm",3,Bond Street,495,760,-265
https://www.zoopla.co.uk/to-rent/details/59165597/,Robert Irving Burns,"£5,200 pcm",4,Regent's Park,371,495,-124
https://www.zoopla.co.uk/to-rent/details/73609203/,Newington Real Estate Agents Limited,"£3,012 pcm",2,Regent's Park,215,354,-139
https://www.zoopla.co.uk/to-rent/details/56143378/,Robert Irving Burns,"£3,142 pcm",2,Goodge Street,224,348,-124
https://www.zoopla.co.uk/to-rent/details/73603446/,PMP International,"£3,835 pcm",2,Regent's Park,274,354,-80
https://www.rightmove.co.uk/properties/161260100#/?channel=RES_LET,"Bentley & Co, Camden","£7,367 pcm
£1,700 pw",5,Regent's Park,526,585,-59
https://www.zoopla.co.uk/to-rent/details/73600623/,MB Property Services,"£5,997 pcm",3,Goodge Street,428,534,-106
https://www.rightmove.co.uk/properties/90373086#/?channel=RES_LET,"LDG, London","£3,650 pcm
£842 pw",2,Russell Square,261,299,-38
https://www.zoopla.co.uk/to-rent/details/60894297/,Marc and Partners,"£4,300 pcm",2,Chancery Lane,307,319,-12
https://www.zoopla.co.uk/to-rent/details/73600588/,MB Property Services,"£5,850 pcm",4,Covent Garden,418,957,-539
https://www.zoopla.co.uk/to-rent/details/73589317/,Marsh & Parsons - Marylebone & Mayfair,"£3,683 pcm",2,Baker Street,263,349,-86
https://www.zoopla.co.uk/to-rent/details/73592608/,Oakford Estates Ltd,"£3,142 pcm",2,Regent's Park,224,354,-130
https://www.zoopla.co.uk/to-rent/details/73592478/,Oakford Estates Ltd,"£2,708 pcm",2,Regent's Park,193,354,-161
https://www.zoopla.co.uk/to-rent/details/73606607/,Portico - Islington,"£3,650 pcm",2,Angel,261,235,26
https://www.zoopla.co.uk/to-rent/details/73590557/,OpenRent,"£3,100 pcm",2,Angel,221,235,-14
https://www.zoopla.co.uk/to-rent/details/73588876/,OpenRent,"£3,400 pcm",3,Angel,243,329,-86
https://www.zoopla.co.uk/to-rent/details/73574065/,Quest Property Services,"£3,000 pcm",2,Angel,214,235,-21
https://www.zoopla.co.uk/to-rent/details/73605615/,Frank Harris & Co. Bloomsbury,"£3,100 pcm",2,King's Cross St Pancras,221,255,-34
https://www.zoopla.co.uk/to-rent/details/73040874/,Oakford Estates Ltd,"£2,600 pcm",2,Goodge Street,186,348,-162
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-great-portland-street-w1w/2951246,,"£7,900 pcm",3,Oxford Circus,,,
https://www.openrent.co.uk/property-to-rent/london/4-bed-flat-osbaburgh-street-nw1/2875826,,"£4,500 pcm",4,Regent's Park,321,495,-174
https://www.onthemarket.com/details/19841086/,"Lakeside Road, London W14","2,500 pcm (£577 pw)",2,Kensington Olympia,179,237,-58
https://www.onthemarket.com/details/17562870/,"Addison Bridge Place, Brook Green, London, W14","3,800 pcm (£877 pw)",3,Kensington Olympia,271,362,-91
https://www.onthemarket.com/details/17437637/,"Britannia Street, London WC1X","2,400 pcm (£554 pw)",2,King's Cross St Pancras,171,255,-84
https://www.onthemarket.com/details/19846676/,"Princes Gate, South Kensington SW7","7,500 pcm (£1,731 pw)",3,Gloucester Road,536,538,-2
https://www.onthemarket.com/details/12595421/,"Strathmore Court, London","8,753 pcm (£2,020 pw)",5,Baker Street,,,
https://www.onthemarket.com/details/13079315/,"Dombey Street, Holborn","4,000 pcm (£923 pw)",3,Holborn,286,609,-323
https://www.onthemarket.com/details/19841837/,"White Horse House, 1, Little Britain, London","3,600 pcm (£831 pw)",2,Farringdon,257,311,-54
https://www.onthemarket.com/details/17642146/,"Hoxton Street, London","3,600 pcm (£831 pw)",4,Old Street,257,436,-179
https://www.onthemarket.com/details/19840104/,Only With Us,"1,425 pcm (£329 pw)",2,Victoria,102,356,-254
