link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89651394#/?channel=RES_LET,"OpenRent, London","£4,500 pcm
£1,038 pw",2,Covent Garden,321,391,-70
https://www.rightmove.co.uk/properties/88405482#/?channel=RES_LET,"Leo Newman, London","£5,900 pcm
£1,362 pw",3,Baker Street,421,474,-53
https://www.rightmove.co.uk/properties/172093103#/?channel=RES_LET,"SW Residential, London","£10,833 pcm
£2,500 pw",3,Bond Street,,,
https://www.rightmove.co.uk/properties/88485768#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£3,700 pcm
£854 pw",2,Regent's Park,264,354,-90
https://www.rightmove.co.uk/properties/89659476#/?channel=RES_LET,"CHAMBRÉ, London","£3,000 pcm
£692 pw",2,Victoria,214,356,-142
https://www.rightmove.co.uk/properties/89659485#/?channel=RES_LET,"Freder, London","£3,050 pcm
£704 pw",2,Victoria,218,356,-138
https://www.onthemarket.com/details/3945824/,"Ashburn Gardens, South Kensington, London, SW7","3,500 pcm (£808 pw)",2,Gloucester Road,250,353,-103
https://www.rightmove.co.uk/properties/89652642#/?channel=RES_LET,"Knight Frank - Lettings, South Kensington","£5,993 pcm
£1,383 pw
OUTSIDE SPACE",3,Gloucester Road,428,538,-110
https://www.rightmove.co.uk/properties/89645847#/?channel=RES_LET,"Knight Frank - Lettings, Chelsea","£4,983 pcm
£1,150 pw",2,Gloucester Road,356,353,3
https://www.onthemarket.com/details/9014504/,"Tollard House, Kensington High Street, W14","2,700 pcm (£623 pw)",2,Kensington Olympia,193,237,-44
https://www.onthemarket.com/details/19715767/,Angel N1,"4,680 pcm (£1,080 pw)",4,Angel,334,436,-102
https://www.onthemarket.com/details/19712728/,Banner Street London EC1Y,"3,600 pcm (£831 pw)",2,Old Street,257,235,22
https://www.onthemarket.com/details/7365330/,"Stirling Court, Tavistock Street, London","3,575 pcm (£825 pw)",2,Covent Garden,255,391,-136
