link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73885212/,Compton Reeback Letting & Estate Agent,"£3,450 pcm",2,Baker Street,246,348,-102
https://www.rightmove.co.uk/properties/91584102#/?channel=RES_LET,"Grosvenor, Mayfair & Belgravia","£4,550 pcm
£1,050 pw",2,Victoria,325,357,-32
https://www.zoopla.co.uk/to-rent/details/73837065/,Draker KFH Sloane Square,"£4,983 pcm",2,Victoria,356,357,-1
https://www.zoopla.co.uk/to-rent/details/73883600/,Urban Lettings,"£2,750 pcm",2,Angel,196,236,-40
https://www.rightmove.co.uk/properties/91613481#/?channel=RES_LET,"Portico, Bloomsbury","£6,000 pcm
£1,385 pw
PREMIUM LISTING",4,Goodge Street,429,430,-1
https://www.zoopla.co.uk/to-rent/details/73887203/,Hamways,"£3,600 pcm",2,Chancery Lane,257,320,-63
https://www.zoopla.co.uk/to-rent/details/73741357/,"Park Lord, London","£8,667 pcm",4,Gloucester Road,,,
https://www.rightmove.co.uk/properties/90032790#/?channel=RES_LET,"Grant J Bates Property, London","£6,912 pcm
£1,595 pw",3,Lancaster Gate,494,463,31
https://www.rightmove.co.uk/properties/89339385#/?channel=RES_LET,"Home Made, London","£4,250 pcm
£981 pw",3,Lancaster Gate,304,463,-159
https://www.zoopla.co.uk/to-rent/details/55278522/,Carter Jonas - Mayfair,"£4,000 pcm",2,Chancery Lane,286,320,-34
https://www.zoopla.co.uk/to-rent/details/50987169/,Ellis & Co - Islington,"£2,900 pcm",2,Angel,207,236,-29
https://www.zoopla.co.uk/to-rent/details/73880940/,One To One Estates,"£4,507 pcm",4,Angel,322,436,-114
https://www.zoopla.co.uk/to-rent/details/73459030/,London Move,"£3,250 pcm",2,King's Cross St Pancras,232,256,-24
https://www.zoopla.co.uk/to-rent/details/73883476/,Marsh & Parsons - South Kensington,"£3,100 pcm",2,Gloucester Road,221,355,-134
https://www.zoopla.co.uk/to-rent/details/73875743/,London-Tokyo Property Services Ltd,"£3,302 pcm",2,Lancaster Gate,236,296,-60
https://www.zoopla.co.uk/to-rent/details/73669567/,Hamptons - Paddington Lettings,"£3,750 pcm",2,Lancaster Gate,268,296,-28
https://www.zoopla.co.uk/to-rent/details/73588873/,OpenRent,"£6,500 pcm",3,Lancaster Gate,464,463,1
https://www.onthemarket.com/details/20061133/,"Milson Road, London W14","2,750 pcm (£635 pw)",2,Kensington Olympia,196,237,-41
https://www.onthemarket.com/details/3209583/,"Chapel Street, London","3,792 pcm (£875 pw)",3,Baker Street,271,476,-205
https://www.onthemarket.com/details/20059239/,"Sovereign House, Fitzrovia","3,250 pcm (£750 pw)",2,Oxford Circus,232,408,-176
https://www.onthemarket.com/details/20012859/,Featured Property,"2,496 pcm (£576 pw)",2,Kensington Olympia,178,237,-59
https://www.onthemarket.com/details/20062359/,No Agent Fees,"2,395 pcm (£553 pw)",2,Kensington Olympia,171,237,-66
