link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73572326/,Winkworth - Paddington & Bayswater,"£8,500 pcm",4,Marylebone,,,
https://www.zoopla.co.uk/to-rent/details/53876191/,Carter Jonas - Marylebone,"£4,117 pcm",2,Marble Arch,294,407,-113
https://www.zoopla.co.uk/to-rent/details/74188483/,Home-Made,"£3,100 pcm",2,Marylebone,221,290,-69
https://www.zoopla.co.uk/to-rent/details/56124458/,MoveHome,"£2,100 pcm",2,King's Cross St Pancras,150,250,-100
https://www.rightmove.co.uk/properties/91947447#/?channel=RES_LET,"Bentley & Co, Camden","£2,947 pcm
£680 pw",2,Russell Square,210,299,-89
https://www.zoopla.co.uk/to-rent/details/74226261/,RR Properties Ltd,"£6,283 pcm",4,Marble Arch,449,540,-91
https://www.zoopla.co.uk/to-rent/details/73952339/,Colet Estates,"£3,000 pcm",3,Kensington Olympia,214,341,-127
https://www.zoopla.co.uk/to-rent/details/70242651/,Joe Raymond Estates Ltd,"£2,000 pcm",2,Old Street,143,233,-90
https://www.zoopla.co.uk/to-rent/details/68628856/,Houst Lets,"£3,500 pcm",3,Old Street,250,361,-111
https://www.zoopla.co.uk/to-rent/details/68488473/,Hamptons - City & West End Lettings,"£3,000 pcm",2,Old Street,214,233,-19
https://www.zoopla.co.uk/to-rent/details/74207522/,Pomp Properties,"£3,750 pcm",2,Gloucester Road,268,350,-82
https://www.zoopla.co.uk/to-rent/details/74199422/,Home Full Stop Ltd,"£4,000 pcm",2,Gloucester Road,286,350,-64
https://www.zoopla.co.uk/to-rent/details/74147116/,Newington Real Estate Agents Limited,"£3,510 pcm",2,Lancaster Gate,251,290,-39
https://www.onthemarket.com/details/20274750/,Featured Property,"3,750 pcm (£865 pw)",2,Covent Garden,268,390,-122
https://www.onthemarket.com/details/20292726/,"Woodhall, Robert Street, Euston","4,100 pcm (£946 pw)",4,Regent's Park,293,495,-202
