link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74203083/,OpenRent,"£3,500 pcm",3,Covent Garden,250,633,-383
https://www.zoopla.co.uk/to-rent/details/74204146/,Kinleigh Folkard & Hayward - Marylebone,"£3,000 pcm",2,Marylebone,214,290,-76
https://www.onthemarket.com/details/20306904/,"Mount Street, Mayfair, London W1K","4,983 pcm (£1,150 pw)",3,Bond Street,356,724,-368
https://www.rightmove.co.uk/properties/91841163#/?channel=RES_LET,"Asset Quest, London","£7,410 pcm
£1,710 pw",3,Bond Street,529,724,-195
https://www.zoopla.co.uk/to-rent/details/74208757/,The Chant Group,"£2,950 pcm",2,King's Cross St Pancras,211,250,-39
https://www.zoopla.co.uk/to-rent/details/43799431/,Barnard Marcus - Covent Garden,"£4,333 pcm",2,Covent Garden,310,390,-80
https://www.zoopla.co.uk/to-rent/details/74208252/,Champs (The Champs (UK) Limited),"£3,423 pcm",2,Kensington Olympia,244,231,13
https://www.zoopla.co.uk/to-rent/details/73964309/,Marsh & Parsons - Brook Green,"£7,500 pcm",6,Kensington Olympia,536,866,-330
https://www.zoopla.co.uk/to-rent/details/73932075/,OpenRent,"£3,740 pcm",3,Kensington Olympia,267,341,-74
https://www.zoopla.co.uk/to-rent/details/74202551/,London Lettings & Estates Management Ltd,"£3,250 pcm",2,Holborn,232,380,-148
https://www.zoopla.co.uk/to-rent/details/74207674/,Moving On,"£2,500 pcm",2,Old Street,179,233,-54
https://www.zoopla.co.uk/to-rent/details/74200847/,OpenRent,"£3,350 pcm",3,Old Street,239,361,-122
https://www.onthemarket.com/details/20115675/,"Argyll Mansions, London W14","2,850 pcm (£658 pw)",2,Kensington Olympia,204,231,-27
https://www.onthemarket.com/details/20109674/,"Stanwick Road, London, W14","2,500 pcm (£577 pw)",2,Kensington Olympia,179,231,-52
https://www.onthemarket.com/details/20309630/,Peacock Court Lisgar Terrace London W14,"3,423 pcm (£790 pw)",2,Kensington Olympia,244,231,13
https://www.rightmove.co.uk/properties/92969667#/?channel=RES_LET,"London Land and New Homes, Mayfair","£2,950 pcm
£681 pw",2,Baker Street,211,342,-131
https://www.rightmove.co.uk/properties/92962542#/?channel=RES_LET,"Morsin Living LTD, Covering London","£9,000 pcm
£2,077 pw",4,Victoria,,,
https://www.onthemarket.com/details/15859550/,Strutt & Parker - South Kensington & Earls Court,"7,367 pcm (£1,700 pw)",3,Gloucester Road,526,506,20
