link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/85748457#/?channel=RES_LET,"View Lettings, London","£2,850 pcm
£658 pw",2,Regent's Park,204,341,-137
https://www.rightmove.co.uk/properties/92684928#/?channel=RES_LET,"PMP International, London","£3,250 pcm
£750 pw",2,Regent's Park,232,341,-109
https://www.rightmove.co.uk/properties/92672337#/?channel=RES_LET,"OpenRent, London","£4,329 pcm
£999 pw",4,Regent's Park,309,495,-186
https://www.zoopla.co.uk/to-rent/details/74127326/,Winkworth - Pimlico,"£2,600 pcm",2,Victoria,186,347,-161
https://www.zoopla.co.uk/to-rent/details/71119581/,JH City Property,"£4,750 pcm",3,King's Cross St Pancras,339,338,1
https://www.rightmove.co.uk/properties/91009920#/?channel=RES_LET,"Park Lord, London","£8,667 pcm
£2,000 pw",4,Gloucester Road,,,
https://www.rightmove.co.uk/properties/90032790#/?channel=RES_LET,"Grant J Bates Property, London","£6,912 pcm
£1,595 pw",3,Lancaster Gate,494,447,47
https://www.zoopla.co.uk/to-rent/details/74134323/,Hamiltons Sales & Lettings,"£7,500 pcm",4,Marble Arch,536,540,-4
https://www.zoopla.co.uk/to-rent/details/74127335/,Marsh & Parsons - Brook Green,"£3,250 pcm",2,Kensington Olympia,232,231,1
https://www.zoopla.co.uk/to-rent/details/74126449/,MAS Property Services,"£2,100 pcm",2,Kensington Olympia,150,231,-81
https://www.zoopla.co.uk/to-rent/details/74136851/,OpenRent,"£4,160 pcm",3,Holborn,297,600,-303
https://www.zoopla.co.uk/to-rent/details/73878302/,Oakford Estates Ltd,"£3,575 pcm",3,Chancery Lane,255,527,-272
https://www.zoopla.co.uk/to-rent/details/74137186/,Living Space Estate Agents,"£6,000 pcm",5,Angel,429,393,36
https://www.zoopla.co.uk/to-rent/details/74122572/,One To One Estates,"£4,333 pcm",4,Angel,310,436,-126
https://www.zoopla.co.uk/to-rent/details/74112620/,OpenRent,"£3,350 pcm",2,Angel,239,241,-2
https://www.zoopla.co.uk/to-rent/details/74127536/,Marsh & Parsons - Pimlico & Westminster,"£3,250 pcm",2,Victoria,232,347,-115
https://www.zoopla.co.uk/to-rent/details/74125212/,OpenRent,"£8,000 pcm",4,Victoria,,,
https://www.zoopla.co.uk/to-rent/details/66057008/,Barnard Marcus - Kennington,"£2,750 pcm",2,Victoria,196,347,-151
https://www.zoopla.co.uk/to-rent/details/55210145/,Chaltons,"£4,400 pcm",4,King's Cross St Pancras,314,436,-122
https://www.zoopla.co.uk/to-rent/details/66481709/,Chaltons,"£2,600 pcm",2,King's Cross St Pancras,186,250,-64
https://www.zoopla.co.uk/to-rent/details/55210162/,Chaltons,"£2,600 pcm",2,King's Cross St Pancras,186,250,-64
https://www.onthemarket.com/details/20061133/,"Milson Road, London W14","2,750 pcm (£635 pw)",2,Kensington Olympia,196,231,-35
https://www.onthemarket.com/details/18023059/,"Barnabas House, Central Street, Old Street, London, EC1V","4,250 pcm (£981 pw)",4,Old Street,304,436,-132
https://www.rightmove.co.uk/properties/90453129#/?channel=RES_LET,"RentLondonFlat.com, London","£3,380 pcm
£780 pw
Guide Price
FURNISHED",2,Regent's Park,241,341,-100
https://www.onthemarket.com/details/20260383/,"Kenrick Place, Baker street, London","4,500 pcm (£1,038 pw)",3,Baker Street,321,466,-145
https://www.onthemarket.com/details/20250309/,"Gee Street, LONDON","3,300 pcm (£762 pw)",3,Farringdon,236,427,-191
https://www.onthemarket.com/details/20259567/,"East Road, Old St","2,650 pcm (£612 pw)",2,Old Street,189,233,-44
https://www.onthemarket.com/details/7998688/,Featured Property,"2,102 pcm (£485 pw)",2,Old Street,150,233,-83
https://www.onthemarket.com/details/20062359/,No Agent Fees,"2,495 pcm (£576 pw)",2,Kensington Olympia,178,231,-53
https://www.onthemarket.com/details/20255098/,London SW7,"3,900 pcm (£900 pw)",2,Gloucester Road,279,350,-71
