link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/91020933#/?channel=RES_LET,"Victorstone, London","£2,816 pcm
£650 pw",2,Regent's Park,201,355,-154
https://www.onthemarket.com/details/17617160/,"Harrington Road, SW7","4,225 pcm (£975 pw)",2,Gloucester Road,302,355,-53
https://www.rightmove.co.uk/properties/91624386#/?channel=RES_LET,"Newington estates, London","£3,445 pcm
£795 pw",2,Lancaster Gate,246,296,-50
https://www.rightmove.co.uk/properties/90997899#/?channel=RES_LET,"Austin Homes London, London","£5,750 pcm
£1,327 pw",3,Lancaster Gate,411,463,-52
https://www.zoopla.co.uk/to-rent/details/73984230/,Praedium,"£3,683 pcm",2,Baker Street,263,348,-85
https://www.zoopla.co.uk/to-rent/details/73939124/,Finlay Brewer,"£2,800 pcm",2,Kensington Olympia,200,237,-37
https://www.zoopla.co.uk/to-rent/details/73991413/,OpenRent,"£3,700 pcm",3,Old Street,264,363,-99
https://www.zoopla.co.uk/to-rent/details/73461392/,OpenRent,"£3,600 pcm",2,Victoria,257,357,-100
https://www.zoopla.co.uk/to-rent/details/73800917/,OpenRent,"£6,600 pcm",3,Victoria,471,708,-237
https://www.onthemarket.com/details/20147386/,"Richmond Avenue, London, N1","3,485 pcm (£804 pw)",2,Angel,249,236,13
https://www.onthemarket.com/details/20125418/,"Mallow Street, Shoreditch, EC1Y","2,750 pcm (£635 pw)",2,Old Street,196,236,-40
