link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/93127485#/?channel=RES_LET,"Newington estates, London","£5,447 pcm
£1,257 pw",2,Baker Street,389,342,47
https://www.zoopla.co.uk/to-rent/details/56917920/,Jeffersons Estate Agents Limited,"£4,500 pcm",2,Oxford Circus,321,403,-82
https://www.rightmove.co.uk/properties/93101283#/?channel=RES_LET,"Regent & Wood, London","£4,500 pcm
£1,038 pw",4,Bond Street,321,1260,-939
https://www.zoopla.co.uk/to-rent/details/74229450/,Benham and Reeves - Hyde Park,"£4,498 pcm",2,Bond Street,321,495,-174
https://www.zoopla.co.uk/to-rent/details/73978716/,OpenRent,"£2,925 pcm",2,Goodge Street,209,341,-132
https://www.zoopla.co.uk/to-rent/details/73890459/,Frestons,"£3,250 pcm",2,King's Cross St Pancras,232,250,-18
https://www.zoopla.co.uk/to-rent/details/73034168/,John D Wood & Co. - South Kensington Lettings,"£9,317 pcm",4,Gloucester Road,,,
https://www.zoopla.co.uk/to-rent/details/74233046/,Hello Neighbour Ltd,"£4,000 pcm",4,Lancaster Gate,286,540,-254
https://www.zoopla.co.uk/to-rent/details/74232484/,KF Property Holdings,"£4,767 pcm",3,Baker Street,340,466,-126
https://www.zoopla.co.uk/to-rent/details/74237042/,Portico - Islington,"£3,000 pcm",2,Angel,214,241,-27
https://www.zoopla.co.uk/to-rent/details/74235285/,The Bespoke Agent,"£3,000 pcm",2,Old Street,214,233,-19
https://www.zoopla.co.uk/to-rent/details/73598804/,ea2,"£5,000 pcm",3,Old Street,357,361,-4
https://www.zoopla.co.uk/to-rent/details/73675200/,Frank Harris & Co. Bloomsbury,"£3,500 pcm",2,King's Cross St Pancras,250,250,0
https://www.zoopla.co.uk/to-rent/details/73664954/,Frank Harris & Co. Bloomsbury,"£3,250 pcm",2,King's Cross St Pancras,232,250,-18
https://www.zoopla.co.uk/to-rent/details/74005765/,UKMate Ltd,"£3,900 pcm",2,Gloucester Road,279,350,-71
https://www.zoopla.co.uk/to-rent/details/74031122/,LiFE Residential - West London,"£3,900 pcm",2,Lancaster Gate,279,290,-11
https://www.onthemarket.com/details/20144204/,Domeview Properties - Royal Docks,"3,200 pcm (£738 pw)",2,Farringdon,229,301,-72
https://www.rightmove.co.uk/properties/92874618#/?channel=RES_LET,"Jackson-Stops, Pimlico","£3,750 pcm
£865 pw",3,Victoria,268,697,-429
https://www.onthemarket.com/details/20330407/,"The Lighthouse, 3 Joiner Street, Northern Quarter","1,250 pcm (£288 pw)",2,Victoria,89,347,-258
