link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/61872167/,Winkworth - West End,"£2,817 pcm",2,Covent Garden,201,391,-190
https://www.zoopla.co.uk/to-rent/details/73442146/,Newington Real Estate Agents Limited,"£10,032 pcm",3,Marble Arch,,,
https://www.zoopla.co.uk/to-rent/details/66728062/,Sandfords - Regent's Park,"£4,250 pcm",3,Baker Street,304,474,-170
https://www.zoopla.co.uk/to-rent/details/73321360/,Kubie Gold Associates,"£3,575 pcm",2,Marylebone,255,299,-44
https://www.zoopla.co.uk/to-rent/details/61320099/,Stelfort,"£2,900 pcm",2,King's Cross St Pancras,207,255,-48
https://www.zoopla.co.uk/to-rent/details/73536761/,99Home Ltd,"£2,555 pcm",2,Marble Arch,182,408,-226
https://www.rightmove.co.uk/properties/157489787#/?channel=RES_LET,"London Executive, London","£5,000 pcm
£1,154 pw",2,Oxford Circus,357,408,-51
https://www.zoopla.co.uk/to-rent/details/73544619/,Kens Estate,"£4,246 pcm",2,Marylebone,303,299,4
https://www.zoopla.co.uk/to-rent/details/61865174/,Sandfords - Regent's Park,"£3,012 pcm",2,Marylebone,215,299,-84
https://www.rightmove.co.uk/properties/90122829#/?channel=RES_LET,"OpenRent, London","£4,350 pcm
£1,004 pw",3,Marylebone,311,411,-100
https://www.rightmove.co.uk/properties/90130737#/?channel=RES_LET,"Huddletons, Camden","£3,100 pcm
£715 pw",2,Regent's Park,221,354,-133
https://www.zoopla.co.uk/to-rent/details/57651272/,Home & Away Estates,"£3,900 pcm",2,Goodge Street,279,348,-69
https://www.zoopla.co.uk/to-rent/details/61508269/,Stelfort,"£2,950 pcm",2,King's Cross St Pancras,211,255,-44
https://www.rightmove.co.uk/properties/90103617#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£8,342 pcm
£1,925 pw",3,Victoria,,,
https://www.rightmove.co.uk/properties/89127909#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£13,000 pcm
£3,000 pw
PARKING",4,Victoria,,,
https://www.rightmove.co.uk/properties/169093748#/?channel=RES_LET,"Allen Goldstein, Bloomsbury","£5,000 pcm
£1,154 pw",4,King's Cross St Pancras,357,436,-79
https://www.zoopla.co.uk/to-rent/details/51571615/,Bentley & Co,"£4,658 pcm",4,King's Cross St Pancras,333,436,-103
https://www.zoopla.co.uk/to-rent/details/55069591/,Bentley & Co,"£2,643 pcm",2,King's Cross St Pancras,189,255,-66
https://www.zoopla.co.uk/to-rent/details/73509729/,Daniel Ford Estates,"£3,150 pcm",3,King's Cross St Pancras,225,346,-121
https://www.zoopla.co.uk/to-rent/details/61984986/,Victorstone,"£3,050 pcm",2,King's Cross St Pancras,218,255,-37
https://www.zoopla.co.uk/to-rent/details/47767425/,Fyfe Mcdade Ltd,"£4,138 pcm",3,King's Cross St Pancras,296,346,-50
https://www.zoopla.co.uk/to-rent/details/67594692/,Quicklister,"£3,745 pcm",2,King's Cross St Pancras,268,255,13
https://www.zoopla.co.uk/to-rent/details/71316341/,Davis and Gibbs,"£2,300 pcm",2,King's Cross St Pancras,164,255,-91
https://www.zoopla.co.uk/to-rent/details/73405640/,OpenRent,"£4,000 pcm",2,King's Cross St Pancras,286,255,31
https://www.zoopla.co.uk/to-rent/details/73371427/,JLL - Mayfair,"£4,000 pcm",2,King's Cross St Pancras,286,255,31
https://www.zoopla.co.uk/to-rent/details/73137387/,Alliance London,"£3,250 pcm",2,Angel,232,235,-3
https://www.zoopla.co.uk/to-rent/details/63928549/,Stelfort,"£3,000 pcm",3,King's Cross St Pancras,214,346,-132
https://www.zoopla.co.uk/to-rent/details/73037096/,Aston Square LTD,"£2,750 pcm",2,Angel,196,235,-39
https://www.zoopla.co.uk/to-rent/details/50484834/,Bentley & Co,"£3,142 pcm",2,King's Cross St Pancras,224,255,-31
https://www.zoopla.co.uk/to-rent/details/73089707/,OpenRent,"£4,800 pcm",4,King's Cross St Pancras,343,436,-93
https://www.zoopla.co.uk/to-rent/details/73539102/,Tyers Yan Management,"£4,745 pcm",2,Goodge Street,339,348,-9
