link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73661757/,Knight Frank - Southbank Lettings,"£5,500 pcm",2,Covent Garden,393,392,1
https://www.rightmove.co.uk/properties/90430560#/?channel=RES_LET,"E J Harris, London","£4,225 pcm
£975 pw",2,Covent Garden,302,392,-90
https://www.zoopla.co.uk/to-rent/details/71318400/,Talbies,"£3,850 pcm",2,Covent Garden,275,392,-117
https://www.zoopla.co.uk/to-rent/details/73611472/,Kubie Gold Associates,"£4,400 pcm",3,Baker Street,314,476,-162
https://www.rightmove.co.uk/properties/91157106#/?channel=RES_LET,"OpenRent, London","£2,985 pcm
£689 pw",2,Baker Street,213,348,-135
https://www.rightmove.co.uk/properties/87098458#/?channel=RES_LET,"Residential Land Ltd, London - Lettings","£7,410 pcm
£1,710 pw",3,Bond Street,529,761,-232
https://www.rightmove.co.uk/properties/90406638#/?channel=RES_LET,"PMP International, London","£3,835 pcm
£885 pw",2,Regent's Park,274,355,-81
https://www.zoopla.co.uk/to-rent/details/52986623/,Home Full Stop Ltd,"£5,200 pcm",3,Baker Street,371,476,-105
https://www.zoopla.co.uk/to-rent/details/73808679/,London-Tokyo Property Services Ltd,"£4,498 pcm",2,Marylebone,321,299,22
https://www.zoopla.co.uk/to-rent/details/73326557/,Oakford Estates Ltd,"£4,767 pcm",3,Regent's Park,340,512,-172
https://www.zoopla.co.uk/to-rent/details/65352693/,Golden Eagle,"£6,392 pcm",5,Kensington Olympia,457,768,-311
https://www.zoopla.co.uk/to-rent/details/73859245/,London Move,"£3,495 pcm",2,Angel,250,236,14
https://www.onthemarket.com/details/19629593/,"Gordon Mansions, London, W14","3,100 pcm (£715 pw)",2,Kensington Olympia,221,237,-16
https://www.onthemarket.com/details/19283835/,"Elsham Road, London W14","1,538 pcm (£355 pw)",,Kensington Olympia,,,
https://www.rightmove.co.uk/properties/90453129#/?channel=RES_LET,"RentLondonFlat.com, London","£3,380 pcm
£780 pw
Guide Price",2,Regent's Park,241,355,-114
https://www.onthemarket.com/details/7585290/,"Coopers Lane, Kings Cross","5,500 pcm (£1,269 pw)",5,King's Cross St Pancras,393,393,0
https://www.onthemarket.com/details/19825316/,"Trematon Building, Trematon Walk, London","3,300 pcm (£762 pw)",2,King's Cross St Pancras,236,256,-20
https://www.rightmove.co.uk/properties/91519992#/?channel=RES_LET,"White Estates, London","£5,417 pcm
£1,250 pw",2,Gloucester Road,387,355,32
https://www.onthemarket.com/details/20044528/,"Cromwell Road, London","4,500 pcm (£1,038 pw)",3,Gloucester Road,321,536,-215
https://www.onthemarket.com/details/19856008/,Fitzrovia – 2 Bedrooms Flat,"3,380 pcm (£780 pw)",2,Oxford Circus,241,408,-167
