link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74149877/,99Home Ltd,"£2,750 pcm",2,Baker Street,196,342,-146
https://www.zoopla.co.uk/to-rent/details/74157972/,OpenRent,"£3,450 pcm",2,Baker Street,246,342,-96
https://www.rightmove.co.uk/properties/91606860#/?channel=RES_LET,"Croft International, London","£7,627 pcm
£1,760 pw",5,Baker Street,,,
https://www.zoopla.co.uk/to-rent/details/74167706/,Visum,"£4,950 pcm",3,Baker Street,354,466,-112
https://www.rightmove.co.uk/properties/92822007#/?channel=RES_LET,"LDG, London","£3,750 pcm
£865 pw",2,Oxford Circus,268,403,-135
https://www.zoopla.co.uk/to-rent/details/74165120/,NowProperty,"£4,450 pcm",4,Regent's Park,318,495,-177
https://www.zoopla.co.uk/to-rent/details/74157225/,Benham and Reeves - Hyde Park,"£3,358 pcm",2,Regent's Park,240,341,-101
https://www.rightmove.co.uk/properties/92841021#/?channel=RES_LET,"SW Residential, London","£5,200 pcm
£1,200 pw",2,Victoria,371,347,24
https://www.zoopla.co.uk/to-rent/details/74139408/,John D Wood & Co. – Belgravia & Westminster Lettings,"£3,198 pcm",2,Victoria,228,347,-119
https://www.zoopla.co.uk/to-rent/details/69516988/,Hello Neighbour Ltd,"£3,250 pcm",2,King's Cross St Pancras,232,250,-18
https://www.zoopla.co.uk/to-rent/details/74164880/,OpenRent,"£3,095 pcm",3,King's Cross St Pancras,221,338,-117
https://www.rightmove.co.uk/properties/92143659#/?channel=RES_LET,"About The Stay, London","£4,000 pcm
£923 pw",2,King's Cross St Pancras,286,250,36
https://www.rightmove.co.uk/properties/156635534#/?channel=RES_LET,"Black Katz, Islington","£3,683 pcm
£850 pw",3,King's Cross St Pancras,263,338,-75
https://www.onthemarket.com/details/20271581/,,"3,000 pcm (£692 pw)",2,Gloucester Road,214,350,-136
https://www.rightmove.co.uk/properties/173930345#/?channel=RES_LET,"Hamptons, Chelsea","£4,500 pcm
£1,038 pw",3,Gloucester Road,321,506,-185
https://www.rightmove.co.uk/properties/166010483#/?channel=RES_LET,"Draker KFH, Sloane Square","£4,550 pcm
£1,050 pw",3,Gloucester Road,325,506,-181
https://www.zoopla.co.uk/to-rent/details/74167623/,Victorstone,"£3,800 pcm",2,Covent Garden,271,390,-119
https://www.zoopla.co.uk/to-rent/details/73929809/,Kinleigh Folkard & Hayward - Notting Hill,"£3,500 pcm",2,Kensington Olympia,250,231,19
https://www.zoopla.co.uk/to-rent/details/68276356/,Keatons - Shoreditch,"£3,700 pcm",2,Old Street,264,233,31
https://www.zoopla.co.uk/to-rent/details/74076799/,Marsh & Parsons - Pimlico & Westminster,"£3,298 pcm",2,Victoria,236,347,-111
https://www.zoopla.co.uk/to-rent/details/73527718/,"Cool Cribs Estate Agents, London","£3,207 pcm",2,King's Cross St Pancras,229,250,-21
https://www.zoopla.co.uk/to-rent/details/74161801/,Rainbow Properties Ltd,"£3,120 pcm",2,King's Cross St Pancras,223,250,-27
https://www.onthemarket.com/details/20060214/,"Bolingbroke Road, London W14","4,800 pcm (£1,108 pw)",3,Kensington Olympia,343,341,2
https://www.onthemarket.com/details/18563231/,Featured Property,"3,445 pcm (£795 pw)",2,Gloucester Road,246,350,-104
https://www.onthemarket.com/details/5535551/,"Colosseum Terrace, Regents Park","3,500 pcm (£808 pw)",2,Regent's Park,250,341,-91
https://www.rightmove.co.uk/properties/92825319#/?channel=RES_LET,"UKmate, London","£3,300 pcm
£762 pw",2,Russell Square,236,299,-63
https://www.onthemarket.com/details/20284942/,"John Adam Street, LONDON","2,900 pcm (£669 pw)",2,Covent Garden,207,390,-183
https://www.onthemarket.com/details/19856008/,Fitzrovia – 2 Bedrooms Flat,"3,380 pcm (£780 pw)",2,Oxford Circus,241,403,-162
https://www.onthemarket.com/details/20281918/,Orchardson Street,"4,250 pcm (£981 pw)",3,Marylebone,304,403,-99
https://www.onthemarket.com/details/17267353/,"Flat , Crystal Wharf, Graham Street, London","3,795 pcm (£876 pw)",2,Angel,271,241,30
https://www.onthemarket.com/details/18760748/,Bills Included,"4,600 pcm (£1,062 pw)",4,Old Street,329,436,-107
https://www.onthemarket.com/details/13079315/,"Dombey Street, Holborn","3,900 pcm (£900 pw)",3,Russell Square,279,448,-169
