link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73679923/,Propertymade Residential,"£7,000 pcm",3,Covent Garden,500,637,-137
https://www.rightmove.co.uk/properties/88329219#/?channel=RES_LET,"Bamboo Living, London","£5,399 pcm
£1,246 pw",4,Baker Street,386,347,39
https://www.zoopla.co.uk/to-rent/details/73668255/,Newington Real Estate Agents Limited,"£5,135 pcm",2,Baker Street,367,349,18
https://www.rightmove.co.uk/properties/62445941#/?channel=RES_LET,"Residential Land Ltd, London - Lettings","£5,460 pcm
£1,260 pw",2,Bond Street,390,492,-102
https://www.zoopla.co.uk/to-rent/details/73635907/,Newington Real Estate Agents Limited,"£4,788 pcm",2,Bond Street,342,492,-150
https://www.zoopla.co.uk/to-rent/details/73677349/,JC Living,"£4,333 pcm",2,Marylebone,310,299,11
https://www.zoopla.co.uk/to-rent/details/61441407/,Winkworth - West End,"£2,730 pcm",2,Regent's Park,195,354,-159
https://www.rightmove.co.uk/properties/174609881#/?channel=RES_LET,"Hamptons, Islington","£5,200 pcm
£1,200 pw",3,King's Cross St Pancras,371,346,25
https://www.rightmove.co.uk/properties/90706512#/?channel=RES_LET,"Tyers Yan Management, London","£4,745 pcm
£1,095 pw",3,Goodge Street,339,534,-195
https://www.rightmove.co.uk/properties/90702180#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£3,350 pcm
£773 pw",2,Gloucester Road,239,353,-114
https://www.rightmove.co.uk/properties/90741864#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£3,850 pcm
£888 pw",2,Lancaster Gate,275,295,-20
https://www.rightmove.co.uk/properties/90737628#/?channel=RES_LET,"Newington estates, London","£3,575 pcm
£825 pw",2,Lancaster Gate,255,295,-40
https://www.zoopla.co.uk/to-rent/details/55721845/,Ultra Estates,"£3,727 pcm",2,Baker Street,266,349,-83
https://www.zoopla.co.uk/to-rent/details/73675866/,Kaden Properties,"£5,287 pcm",4,Regent's Park,378,495,-117
https://www.zoopla.co.uk/to-rent/details/62747343/,Interlet International Sales and Lettings,"£6,750 pcm",6,Kensington Olympia,482,866,-384
https://www.onthemarket.com/details/17281195/,"Camden Walk, London, N1","3,700 pcm (£854 pw)",3,Angel,264,329,-65
https://www.onthemarket.com/details/19686636/,"Peerless Street, Old Street, London, EC1V","2,950 pcm (£681 pw)",2,Old Street,211,235,-24
https://www.onthemarket.com/details/19892171/,"Courtfield Road, South Kensington, London, SW7","3,250 pcm (£750 pw)",2,Gloucester Road,232,353,-121
https://www.onthemarket.com/details/19903531/,"Paton Street, London EC1V","3,500 pcm (£808 pw)",,Old Street,,,
https://www.rightmove.co.uk/properties/90730317#/?channel=RES_LET,"I Am The Agent, Nationwide","£3,550 pcm
£819 pw",4,Baker Street,254,347,-93
https://www.rightmove.co.uk/properties/90703710#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£4,000 pcm
£923 pw",2,King's Cross St Pancras,286,255,31
https://www.rightmove.co.uk/properties/90653001#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,250 pcm
£750 pw",2,King's Cross St Pancras,232,255,-23
https://www.rightmove.co.uk/properties/90629169#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,250 pcm
£750 pw",2,King's Cross St Pancras,232,255,-23
https://www.onthemarket.com/details/7465115/,"Grimthorpe House, Percival Street, Angel","4,700 pcm (£1,085 pw)",5,Farringdon,336,718,-382
https://www.onthemarket.com/details/19900877/,"Park View, Manchester","1,550 pcm (£358 pw)",2,Victoria,111,356,-245
