link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/61078179/,Winkworth - West End,"£3,900 pcm",2,Covent Garden,279,391,-112
https://www.zoopla.co.uk/to-rent/details/73671786/,Newington Real Estate Agents Limited,"£5,525 pcm",4,Marylebone,395,347,48
https://www.rightmove.co.uk/properties/89208885#/?channel=RES_LET,"Croft International, London","£8,840 pcm
£2,040 pw",5,Baker Street,,,
https://www.zoopla.co.uk/to-rent/details/73668663/,Hamptons - Paddington Lettings,"£6,500 pcm",3,Bond Street,464,760,-296
https://www.rightmove.co.uk/properties/170252165#/?channel=RES_LET,"Mcglashans Property Services, London","£14,083 pcm
£3,250 pw",3,Baker Street,,,
https://www.zoopla.co.uk/to-rent/details/73662549/,Newington Real Estate Agents Limited,"£4,940 pcm",2,Oxford Circus,353,408,-55
https://www.zoopla.co.uk/to-rent/details/66331385/,Grange London,"£5,000 pcm",3,Marylebone,357,411,-54
https://www.rightmove.co.uk/properties/89504589#/?channel=RES_LET,"Hamptons, Paddington","£3,250 pcm
£750 pw
PREMIUM LISTING",2,Marylebone,232,299,-67
https://www.rightmove.co.uk/properties/89127006#/?channel=RES_LET,"Emoov, Chelmsford","£4,250 pcm
£981 pw",2,Victoria,304,356,-52
https://www.rightmove.co.uk/properties/88037787#/?channel=RES_LET,"Century 21 London Central, Westminster","£5,000 pcm
£1,154 pw",3,Victoria,357,706,-349
https://www.rightmove.co.uk/properties/174570857#/?channel=RES_LET,"OpenRent, London","£3,679 pcm
£849 pw",2,Victoria,263,356,-93
https://www.rightmove.co.uk/properties/156635534#/?channel=RES_LET,"Black Katz, Islington","£3,597 pcm
£830 pw",3,King's Cross St Pancras,257,346,-89
https://www.zoopla.co.uk/to-rent/details/73671327/,Portico - Bloomsbury,"£2,575 pcm",2,King's Cross St Pancras,184,255,-71
https://www.rightmove.co.uk/properties/90648690#/?channel=RES_LET,"Hemmingfords, London","£3,250 pcm
£750 pw",2,Russell Square,232,299,-67
https://www.rightmove.co.uk/properties/173930345#/?channel=RES_LET,"Hamptons, Chelsea","£4,500 pcm
£1,038 pw
FURNISHED",3,Gloucester Road,321,538,-217
https://www.rightmove.co.uk/properties/174927572#/?channel=RES_LET,"OpenRent, London","£4,069 pcm
£939 pw",2,Gloucester Road,291,353,-62
https://www.rightmove.co.uk/properties/89428032#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£4,983 pcm
£1,150 pw
PREMIUM LISTING",2,Gloucester Road,356,353,3
https://www.rightmove.co.uk/properties/89163882#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£3,250 pcm
£750 pw",2,Gloucester Road,232,353,-121
https://www.rightmove.co.uk/properties/88342263#/?channel=RES_LET,"Draker KFH, Sloane Square","£3,141 pcm
£725 pw",2,Gloucester Road,224,353,-129
https://www.rightmove.co.uk/properties/172406639#/?channel=RES_LET,"Hamptons, Kensington","£8,450 pcm
£1,950 pw
SHORT LET",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/170979110#/?channel=RES_LET,"Draker KFH, Notting Hill","£8,500 pcm
£1,962 pw",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/166010483#/?channel=RES_LET,"Draker KFH, Sloane Square","£4,550 pcm
£1,050 pw",3,Gloucester Road,325,538,-213
https://www.rightmove.co.uk/properties/169122719#/?channel=RES_LET,"Hamptons, Kensington","£5,200 pcm
£1,200 pw
SHORT LET",2,Gloucester Road,371,353,18
https://www.rightmove.co.uk/properties/90682197#/?channel=RES_LET,"Chancellors, Notting Hill Lettings","£3,800 pcm
£877 pw",2,Lancaster Gate,271,295,-24
https://www.rightmove.co.uk/properties/174719390#/?channel=RES_LET,"Hamptons, Paddington","£3,500 pcm
£808 pw",2,Lancaster Gate,250,295,-45
https://www.zoopla.co.uk/to-rent/details/73662896/,LiFE Residential - Nine Elms Riverside,"£4,500 pcm",2,Covent Garden,321,391,-70
https://www.zoopla.co.uk/to-rent/details/73665653/,Pomp Properties,"£4,767 pcm",2,Bond Street,340,492,-152
https://www.zoopla.co.uk/to-rent/details/65096616/,Golden Eagle,"£4,333 pcm",2,Marble Arch,310,408,-98
https://www.zoopla.co.uk/to-rent/details/73638899/,St George's Fields,"£3,748 pcm",2,Marble Arch,268,408,-140
https://www.zoopla.co.uk/to-rent/details/73664191/,Marsh & Parsons - Marylebone & Mayfair,"£2,708 pcm",2,Marylebone,193,299,-106
https://www.zoopla.co.uk/to-rent/details/73671796/,Tates,"£3,200 pcm",3,Kensington Olympia,229,362,-133
https://www.zoopla.co.uk/to-rent/details/73666782/,OpenRent,"£2,800 pcm",2,Kensington Olympia,200,237,-37
https://www.zoopla.co.uk/to-rent/details/59507414/,Citydeal Estates,"£3,000 pcm",3,Kensington Olympia,214,362,-148
https://www.zoopla.co.uk/to-rent/details/72826389/,Alexander Steer,"£5,000 pcm",3,Kensington Olympia,357,362,-5
https://www.zoopla.co.uk/to-rent/details/73653858/,Frank Harris & Co. City,"£4,498 pcm",3,Chancery Lane,321,539,-218
https://www.zoopla.co.uk/to-rent/details/67662980/,Viewit Real Estate,"£4,983 pcm",3,Victoria,356,706,-350
https://www.zoopla.co.uk/to-rent/details/67196211/,SN Estates London,"£3,850 pcm",3,King's Cross St Pancras,275,346,-71
https://www.zoopla.co.uk/to-rent/details/73664954/,Frank Harris & Co. Bloomsbury,"£3,250 pcm",2,King's Cross St Pancras,232,255,-23
https://www.onthemarket.com/details/19899104/,"St. Peter's Street Mews, London, N1","2,200 pcm (£508 pw)",2,Angel,157,235,-78
https://www.onthemarket.com/details/14950013/,"Haverstock Place, London, N1","2,900 pcm (£669 pw)",2,Angel,207,235,-28
https://www.onthemarket.com/details/19506250/,"Beaver Building, Oxford Street, London","6,750 pcm (£1,558 pw)",3,Covent Garden,482,637,-155
https://www.rightmove.co.uk/properties/90649101#/?channel=RES_LET,"Marsh & Parsons, Marylebone & Mayfair","£2,708 pcm
£625 pw",2,Baker Street,193,349,-156
https://www.onthemarket.com/details/18857497/,"Burton Street, London","5,200 pcm (£1,200 pw)",3,King's Cross St Pancras,371,346,25
https://www.onthemarket.com/details/13674452/,"Drayton Gardens, London","4,333 pcm (£1,000 pw)",2,Gloucester Road,310,353,-43
https://www.rightmove.co.uk/properties/89044650#/?channel=RES_LET,"Marsh & Parsons, Earls Court","£5,800 pcm
£1,338 pw",5,Gloucester Road,414,945,-531
https://www.onthemarket.com/details/4050450/,"Samford House, London","4,000 pcm (£923 pw)",3,Angel,286,329,-43
https://www.onthemarket.com/details/17267353/,"Flat , Crystal Wharf, Graham Street, London","3,795 pcm (£876 pw)",2,Angel,271,235,36
https://www.onthemarket.com/details/18760748/,Bills Included,"5,000 pcm (£1,154 pw)",4,Old Street,357,436,-79
https://www.onthemarket.com/details/19283911/,London SW7,"5,000 pcm (£1,154 pw)",2,Gloucester Road,357,353,4
