link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73804542/,Newington Real Estate Agents Limited,"£4,658 pcm",2,Baker Street,333,348,-15
https://www.zoopla.co.uk/to-rent/details/73798952/,Newington Real Estate Agents Limited,"£5,222 pcm",2,Baker Street,373,348,25
https://www.zoopla.co.uk/to-rent/details/69657163/,Carter Jonas - Marylebone,"£5,092 pcm",2,Baker Street,364,348,16
https://www.rightmove.co.uk/properties/89520768#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£2,800 pcm
£646 pw",2,Baker Street,200,348,-148
https://www.rightmove.co.uk/properties/89807400#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£12,497 pcm
£2,884 pw
PREMIUM LISTING",3,Bond Street,,,
https://www.rightmove.co.uk/properties/172093103#/?channel=RES_LET,"SW Residential, London","£10,833 pcm
£2,500 pw
PREMIUM LISTING",3,Bond Street,,,
https://www.rightmove.co.uk/properties/169271303#/?channel=RES_LET,"Smart Move, London","£10,400 pcm
£2,400 pw",3,Bond Street,,,
https://www.rightmove.co.uk/properties/166310363#/?channel=RES_LET,"Keller Williams Plus, Covering Nationwide","£11,000 pcm
£2,538 pw
Fixed Price",3,Bond Street,,,
https://www.rightmove.co.uk/properties/91273212#/?channel=RES_LET,"Casa Londra, London","£6,000 pcm
£1,385 pw",3,Gloucester Road,429,536,-107
https://www.zoopla.co.uk/to-rent/details/69838188/,One Hospitality Management,"£6,250 pcm",3,Soho,446,637,-191
https://www.zoopla.co.uk/to-rent/details/44664803/,Arbitrage Group,"£5,750 pcm",3,Soho,411,637,-226
https://www.zoopla.co.uk/to-rent/details/55152207/,Alvi Real Estate,"£3,200 pcm",2,Baker Street,229,348,-119
https://www.zoopla.co.uk/to-rent/details/73628283/,OpenRent,"£2,900 pcm",2,Baker Street,207,348,-141
https://www.zoopla.co.uk/to-rent/details/73761849/,Chevalier Homes Limited,"£4,500 pcm",4,Regent's Park,321,495,-174
https://www.zoopla.co.uk/to-rent/details/73705992/,Oakford Estates Ltd,"£3,250 pcm",3,Regent's Park,232,512,-280
https://www.zoopla.co.uk/to-rent/details/73761825/,One Move Property Group Ltd,"£4,000 pcm",3,Old Street,286,363,-77
https://www.onthemarket.com/details/19499034/,"Banner Street, London EC1Y","2,999 pcm (£692 pw)",3,Old Street,214,363,-149
https://www.rightmove.co.uk/properties/89087175#/?channel=RES_LET,"Pomp Properties, London","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.onthemarket.com/details/15644700/,"Olive Court, Liverpool Road, Angel","3,700 pcm (£854 pw)",3,Angel,264,337,-73
https://www.onthemarket.com/details/20000356/,"Lord Street, Manchester","1,275 pcm (£294 pw)",2,Victoria,91,357,-266
