link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.onthemarket.com/details/20182935/,"Siddons Court, Tavistock Street, Covent Garden, WC2E","3,500 pcm (£808 pw)",2,Covent Garden,250,392,-142
https://www.onthemarket.com/details/19343172/,"Charing Cross Road, London, WC2H","8,000 pcm (£1,846 pw)",3,Covent Garden,,,
https://www.rightmove.co.uk/properties/92219226#/?channel=RES_LET,"OpenRent, London","£3,660 pcm
£845 pw",2,Baker Street,261,348,-87
https://www.rightmove.co.uk/properties/88354725#/?channel=RES_LET,"LDG, London","£3,750 pcm
£865 pw",2,Bond Street,268,493,-225
https://www.rightmove.co.uk/properties/92163063#/?channel=RES_LET,"Park Lord, London","£8,558 pcm
£1,975 pw",3,Bond Street,,,
https://www.rightmove.co.uk/properties/91770390#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£9,967 pcm
£2,300 pw",3,Victoria,,,
https://www.zoopla.co.uk/to-rent/details/71299590/,Hemmingfords,"£2,400 pcm",2,Angel,171,236,-65
https://www.rightmove.co.uk/properties/92232645#/?channel=RES_LET,"The Chant Group, Bank","£3,450 pcm
£796 pw
PREMIUM LISTING",2,King's Cross St Pancras,246,256,-10
https://www.rightmove.co.uk/properties/91570821#/?channel=RES_LET,"Knight Frank - Lettings, South Kensington","£4,767 pcm
£1,100 pw
PREMIUM LISTING",2,Gloucester Road,340,355,-15
https://www.onthemarket.com/details/20070237/,"Gambier House, London, EC1V","2,300 pcm (£531 pw)",2,Old Street,164,236,-72
https://www.onthemarket.com/details/18639775/,Bamboo Living - London,"2,750 pcm (£635 pw)",2,Baker Street,196,348,-152
https://www.onthemarket.com/details/7150537/,"Gloucester Place, Marylebone, London","3,250 pcm (£750 pw)",2,Baker Street,232,348,-116
https://www.rightmove.co.uk/properties/92044071#/?channel=RES_LET,"Staymo, South West London","£5,500 pcm
£1,269 pw",3,Lancaster Gate,393,463,-70
https://www.onthemarket.com/details/20181007/,London SW7,"4,000 pcm (£923 pw)",2,Gloucester Road,286,355,-69
