link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73693838/,OpenRent,"£2,750 pcm",2,Holborn,196,380,-184
https://www.zoopla.co.uk/to-rent/details/73490183/,Russell Simpson,"£4,875 pcm",2,Gloucester Road,348,355,-7
https://www.zoopla.co.uk/to-rent/details/73690467/,Carter & Reeves,"£3,800 pcm",4,Chancery Lane,271,496,-225
https://www.zoopla.co.uk/to-rent/details/73679784/,Chase Evans City & Aldgate,"£4,000 pcm",2,Old Street,286,236,50
https://www.zoopla.co.uk/to-rent/details/73690468/,Carter & Reeves,"£3,400 pcm",3,King's Cross St Pancras,243,350,-107
https://www.zoopla.co.uk/to-rent/details/72456968/,Ruck & Ruck,"£4,767 pcm",2,Gloucester Road,340,355,-15
https://www.zoopla.co.uk/to-rent/details/73524337/,Ruck & Ruck,"£4,550 pcm",2,Gloucester Road,325,355,-30
https://www.zoopla.co.uk/to-rent/details/73520321/,Robert Lewis Property,"£4,766 pcm",2,Gloucester Road,340,355,-15
https://www.zoopla.co.uk/to-rent/details/73479582/,Edward James Estates Limited,"£3,000 pcm",2,Gloucester Road,214,355,-141
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-hill-st-w1j/2918264,,"£7,410 pcm",3,Bond Street,529,761,-232
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-shaftesbury-place-w14/2935955,,"£3,987 pcm",3,Kensington Olympia,285,362,-77
https://www.rightmove.co.uk/properties/88387026#/?channel=RES_LET,"Ultra Estates, London","£3,228 pcm
£745 pw",2,Baker Street,231,348,-117
https://www.onthemarket.com/details/8507349/,Halo House - 2 bed apt,"1,440 pcm (£332 pw)",2,Victoria,103,357,-254
