link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90641271#/?channel=RES_LET,"Nest Seekers International, London","£5,000 pcm
£1,154 pw",3,Victoria,357,697,-340
https://www.zoopla.co.uk/to-rent/details/74087956/,OpenRent,"£2,817 pcm",2,King's Cross St Pancras,201,250,-49
https://www.rightmove.co.uk/properties/90596535#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.zoopla.co.uk/to-rent/details/74140631/,Landstones Fulham,"£5,900 pcm",3,Gloucester Road,421,506,-85
https://www.rightmove.co.uk/properties/92089407#/?channel=RES_LET,"Newington estates, London","£3,445 pcm
£795 pw",2,Lancaster Gate,246,290,-44
https://www.zoopla.co.uk/to-rent/details/73890178/,UKMate Ltd,"£5,300 pcm",4,Baker Street,379,347,32
https://www.zoopla.co.uk/to-rent/details/73336875/,Monreal Shaw,"£4,117 pcm",2,Oxford Circus,294,403,-109
https://www.zoopla.co.uk/to-rent/details/74111055/,Venice Properties,"£3,700 pcm",3,Marylebone,264,403,-139
https://www.zoopla.co.uk/to-rent/details/46926046/,Onslows Estate Agents,"£2,925 pcm",2,Kensington Olympia,209,231,-22
https://www.zoopla.co.uk/to-rent/details/73800818/,UKMate Ltd,"£3,250 pcm",2,Holborn,232,380,-148
https://www.zoopla.co.uk/to-rent/details/70643427/,Oppida,"£5,500 pcm",2,Holborn,393,380,13
https://www.zoopla.co.uk/to-rent/details/73899062/,Hamptons - City & West End Lettings,"£4,767 pcm",3,Chancery Lane,340,527,-187
https://www.zoopla.co.uk/to-rent/details/73895058/,Cole Harding,"£5,500 pcm",4,Angel,393,436,-43
https://www.zoopla.co.uk/to-rent/details/71016098/,,"£3,750 pcm",2,Angel,268,241,27
https://www.zoopla.co.uk/to-rent/details/74155653/,OpenRent,"£2,650 pcm",2,Old Street,189,233,-44
https://www.zoopla.co.uk/to-rent/details/74048040/,OpenRent,"£2,950 pcm",3,Old Street,211,361,-150
https://www.zoopla.co.uk/to-rent/details/73907178/,LettingaProperty.com,"£2,800 pcm",2,Old Street,200,233,-33
https://www.zoopla.co.uk/to-rent/details/73843754/,OpenRent,"£2,400 pcm",2,Old Street,171,233,-62
https://www.zoopla.co.uk/to-rent/details/72970529/,,"£3,500 pcm",2,Old Street,250,233,17
https://www.zoopla.co.uk/to-rent/details/74131655/,Harris Brown,"£3,900 pcm",4,King's Cross St Pancras,279,436,-157
https://www.zoopla.co.uk/to-rent/details/74155596/,Carter & Reeves,"£3,950 pcm",4,King's Cross St Pancras,282,436,-154
https://www.zoopla.co.uk/to-rent/details/73618268/,SN Estates London,"£4,300 pcm",3,King's Cross St Pancras,307,338,-31
https://www.zoopla.co.uk/to-rent/details/74139343/,OpenRent,"£3,950 pcm",2,Victoria,282,347,-65
https://www.rightmove.co.uk/properties/91351872#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,100 pcm
£715 pw",2,King's Cross St Pancras,221,250,-29
https://www.onthemarket.com/details/20088958/,"Chapel Street, London","4,117 pcm (£950 pw)",2,Marylebone,294,290,4
