link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89827953#/?channel=RES_LET,"Story of Home, London","£2,950 pcm
£681 pw",2,Baker Street,211,349,-138
https://www.rightmove.co.uk/properties/89809443#/?channel=RES_LET,"Home And Away Estates, London","£2,600 pcm
£600 pw",2,Baker Street,186,349,-163
https://www.rightmove.co.uk/properties/89802318#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£10,833 pcm
£2,500 pw
OUTSIDE SPACE",4,Baker Street,,,
https://www.rightmove.co.uk/properties/89742195#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£5,200 pcm
£1,200 pw",2,Baker Street,371,349,22
https://www.rightmove.co.uk/properties/88617108#/?channel=RES_LET,"OpenRent, London","£5,900 pcm
£1,362 pw",3,Baker Street,421,474,-53
https://www.rightmove.co.uk/properties/174818504#/?channel=RES_LET,"Hudsons Property, London","£11,483 pcm
£2,650 pw",4,Baker Street,,,
https://www.rightmove.co.uk/properties/89805303#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Bayswater","£3,050 pcm
£704 pw",2,Marble Arch,218,408,-190
https://www.rightmove.co.uk/properties/88324137#/?channel=RES_LET,"Prime Collection, London","£12,350 pcm
£2,850 pw",3,Oxford Circus,,,
https://www.rightmove.co.uk/properties/89822106#/?channel=RES_LET,"Newington estates, London","£3,012 pcm
£695 pw",2,Oxford Circus,215,408,-193
https://www.rightmove.co.uk/properties/89810535#/?channel=RES_LET,"LDG, London","£3,250 pcm
£750 pw",2,Oxford Circus,232,408,-176
https://www.rightmove.co.uk/properties/89809554#/?channel=RES_LET,"LDG, London","£3,000 pcm
£692 pw",2,Oxford Circus,214,408,-194
https://www.rightmove.co.uk/properties/89803911#/?channel=RES_LET,"LDG, London","£4,000 pcm
£923 pw",2,Oxford Circus,286,408,-122
https://www.rightmove.co.uk/properties/89796867#/?channel=RES_LET,"OpenRent, London","£2,250 pcm
£519 pw",2,Marylebone,161,299,-138
https://www.rightmove.co.uk/properties/89786046#/?channel=RES_LET,"HYBR, West London","£2,800 pcm
£646 pw",2,Marylebone,200,299,-99
https://www.rightmove.co.uk/properties/89822055#/?channel=RES_LET,"LDG, London","£3,250 pcm
£750 pw",2,Regent's Park,232,354,-122
https://www.rightmove.co.uk/properties/89815650#/?channel=RES_LET,"LDG, London","£3,000 pcm
£692 pw",2,Regent's Park,214,354,-140
https://www.rightmove.co.uk/properties/173242766#/?channel=RES_LET,"Hamptons, Sloane Square","£12,783 pcm
£2,950 pw
PREMIUM LISTING",5,Victoria,,,
https://www.rightmove.co.uk/properties/174197135#/?channel=RES_LET,"John D Wood & Co. Lettings, Belgravia","£10,000 pcm
£2,308 pw",3,Victoria,,,
https://www.rightmove.co.uk/properties/174197054#/?channel=RES_LET,"John D Wood & Co. Lettings, Belgravia","£12,870 pcm
£2,970 pw",5,Victoria,,,
https://www.rightmove.co.uk/properties/89801772#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£6,000 pcm
£1,385 pw",3,Gloucester Road,429,538,-109
https://www.rightmove.co.uk/properties/89754237#/?channel=RES_LET,"Lurot Brand, South Kensington","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.onthemarket.com/details/17617160/,"Harrington Road, SW7","4,225 pcm (£975 pw)",2,Gloucester Road,302,353,-51
https://www.onthemarket.com/details/19619978/,"West Kensington Court, Edith Villas, London, W14","2,500 pcm (£577 pw)",2,Kensington Olympia,179,237,-58
https://www.onthemarket.com/details/8639134/,"Mornington Avenue, West Kensington W14","3,450 pcm (£796 pw)",3,Kensington Olympia,246,362,-116
https://www.onthemarket.com/details/19710296/,Featured Property,"4,593 pcm (£1,060 pw)",3,Angel,328,329,-1
https://www.onthemarket.com/details/19742431/,Hamiltons Sales & Lettings - Marylebone,"2,600 pcm (£600 pw)",2,King's Cross St Pancras,186,255,-69
https://www.rightmove.co.uk/properties/88605036#/?channel=RES_LET,"Lotus Carlton, Luton","£6,750 pcm
£1,558 pw",3,Soho,482,637,-155
https://www.onthemarket.com/details/19722534/,"New Wharf Road, Kings Cross","3,250 pcm (£750 pw)",2,King's Cross St Pancras,232,255,-23
https://www.onthemarket.com/details/5202556/,"Ashburn Gardens, London","3,497 pcm (£807 pw)",2,Gloucester Road,250,353,-103
