link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74303132/,Newington Real Estate Agents Limited,"£4,918 pcm",2,Baker Street,351,342,9
https://www.zoopla.co.uk/to-rent/details/73954214/,Russell Simpson - Mayfair,"£5,092 pcm",2,Baker Street,364,342,22
https://www.zoopla.co.uk/to-rent/details/74123754/,"Park Lord, London","£8,667 pcm",3,Oxford Circus,,,
https://www.rightmove.co.uk/properties/150105698#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£4,117 pcm
£950 pw",2,Marylebone,294,290,4
https://www.zoopla.co.uk/to-rent/details/72760147/,,"£3,600 pcm",3,Regent's Park,257,512,-255
https://www.zoopla.co.uk/to-rent/details/68217752/,The Chant Group,"£3,200 pcm",3,Regent's Park,229,512,-283
https://www.zoopla.co.uk/to-rent/details/74082794/,Regent & Wood,"£3,445 pcm",2,Regent's Park,246,341,-95
https://www.zoopla.co.uk/to-rent/details/73976873/,Marsh & Parsons - Camden,"£4,983 pcm",3,Regent's Park,356,512,-156
https://www.rightmove.co.uk/properties/92768355#/?channel=RES_LET,"Myspace, London","£4,593 pcm
£1,060 pw",3,King's Cross St Pancras,328,338,-10
https://www.zoopla.co.uk/to-rent/details/74302958/,The Chant Group,"£3,200 pcm",3,King's Cross St Pancras,229,338,-109
https://www.rightmove.co.uk/properties/93452361#/?channel=RES_LET,"Stirling Ackroyd Lettings, West End","£4,399 pcm
£1,015 pw",4,Goodge Street,314,430,-116
https://www.rightmove.co.uk/properties/91273212#/?channel=RES_LET,"Casa Londra, London","£6,000 pcm
£1,385 pw
PREMIUM LISTING",3,Gloucester Road,429,506,-77
https://www.zoopla.co.uk/to-rent/details/74293118/,MB Property Services,"£5,200 pcm",4,Covent Garden,371,957,-586
https://www.zoopla.co.uk/to-rent/details/73777339/,MB Property Services,"£5,997 pcm",3,Covent Garden,428,633,-205
https://www.zoopla.co.uk/to-rent/details/69838188/,One Hospitality Management,"£6,250 pcm",3,Covent Garden,446,633,-187
https://www.zoopla.co.uk/to-rent/details/74251938/,Oakford Estates Ltd,"£3,683 pcm",4,Regent's Park,263,495,-232
https://www.zoopla.co.uk/to-rent/details/74302577/,Knight Frank - Kings Cross Lettings,"£5,500 pcm",3,Chancery Lane,393,527,-134
https://www.zoopla.co.uk/to-rent/details/61069169/,Winkworth - Clerkenwell & City,"£3,600 pcm",2,Chancery Lane,257,321,-64
https://www.zoopla.co.uk/to-rent/details/74290688/,Frestons,"£3,450 pcm",2,Old Street,246,233,13
https://www.zoopla.co.uk/to-rent/details/74055726/,Kinleigh Folkard & Hayward - Islington,"£3,300 pcm",3,Old Street,236,361,-125
https://www.zoopla.co.uk/to-rent/details/74306271/,Rayners,"£2,600 pcm",2,King's Cross St Pancras,186,250,-64
https://www.onthemarket.com/details/12979382/,"Hampden Gurney Street, London, W1H","5,500 pcm (£1,269 pw)",3,Marble Arch,393,620,-227
https://www.onthemarket.com/details/20389225/,"Barons Keep, Gliddon Road, London, W14 9AT","2,750 pcm (£635 pw)",2,Kensington Olympia,196,231,-35
https://www.zoopla.co.uk/to-rent/details/74279867/,Marsh & Parsons - Little Venice,"£3,250 pcm",2,Baker Street,232,342,-110
https://www.rightmove.co.uk/properties/92231193#/?channel=RES_LET,"Life Residential, West London","£3,900 pcm
£900 pw",2,Lancaster Gate,279,290,-11
