link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73824548/,Knight Frank - Marylebone Lettings,"£7,150 pcm",3,Covent Garden,511,639,-128
https://www.zoopla.co.uk/to-rent/details/73830156/,JLL - Mayfair,"£3,878 pcm",2,Soho,277,400,-123
https://www.zoopla.co.uk/to-rent/details/65448451/,Hanover,"£6,000 pcm",3,Baker Street,429,476,-47
https://www.rightmove.co.uk/properties/168094340#/?channel=RES_LET,"Lord Estates, London","£4,983 pcm
£1,150 pw",2,Baker Street,356,348,8
https://www.zoopla.co.uk/to-rent/details/73823209/,PMP International,"£3,500 pcm",3,Regent's Park,250,512,-262
https://www.rightmove.co.uk/properties/89310597#/?channel=RES_LET,"Hudsons Property, London","£4,030 pcm
£930 pw",2,Regent's Park,288,355,-67
https://www.zoopla.co.uk/to-rent/details/73814248/,Barnard Marcus - Covent Garden,"£4,600 pcm",2,Victoria,329,357,-28
https://www.zoopla.co.uk/to-rent/details/71031102/,Panda & Partners,"£3,000 pcm",2,Victoria,214,357,-143
https://www.zoopla.co.uk/to-rent/details/73828004/,The Chant Group,"£4,400 pcm",3,King's Cross St Pancras,314,350,-36
https://www.zoopla.co.uk/to-rent/details/73826898/,SN Estates London,"£2,800 pcm",2,King's Cross St Pancras,200,256,-56
https://www.zoopla.co.uk/to-rent/details/73830804/,tlc Estate Agents,"£8,650 pcm",5,Gloucester Road,,,
https://www.zoopla.co.uk/to-rent/details/64162592/,Nicolas Van Patrick,"£5,482 pcm",2,Gloucester Road,392,355,37
https://www.zoopla.co.uk/to-rent/details/73726593/,Caroline De Havillande Properties,"£5,000 pcm",2,Gloucester Road,357,355,2
https://www.zoopla.co.uk/to-rent/details/73710458/,Hamptons - Chelsea Lettings,"£3,500 pcm",2,Gloucester Road,250,355,-105
https://www.zoopla.co.uk/to-rent/details/73491479/,Marsh & Parsons - Holland Park,"£3,000 pcm",2,Kensington Olympia,214,237,-23
https://www.zoopla.co.uk/to-rent/details/73416351/,Winchester White,"£10,000 pcm",5,Kensington Olympia,,,
https://www.zoopla.co.uk/to-rent/details/64386732/,London Move,"£4,000 pcm",3,Chancery Lane,286,540,-254
https://www.zoopla.co.uk/to-rent/details/73367688/,The Chant Group,"£5,700 pcm",4,Chancery Lane,407,496,-89
https://www.zoopla.co.uk/to-rent/details/55397307/,Angel Lettings,"£3,100 pcm",2,Chancery Lane,221,320,-99
https://www.zoopla.co.uk/to-rent/details/73827479/,Keller Williams,"£5,700 pcm",4,Angel,407,436,-29
https://www.zoopla.co.uk/to-rent/details/73672043/,Right Room,"£2,650 pcm",2,Angel,189,236,-47
https://www.zoopla.co.uk/to-rent/details/61732490/,Tower Quay Limited,"£2,850 pcm",2,Angel,204,236,-32
https://www.zoopla.co.uk/to-rent/details/73542464/,Hello Neighbour Ltd,"£3,800 pcm",2,Angel,271,236,35
https://www.zoopla.co.uk/to-rent/details/68088095/,London Move,"£3,700 pcm",3,Angel,264,337,-73
https://www.zoopla.co.uk/to-rent/details/70068553/,The Chant Group,"£4,500 pcm",3,Angel,321,337,-16
https://www.zoopla.co.uk/to-rent/details/61920770/,Tower Quay Limited,"£3,200 pcm",2,Angel,229,236,-7
https://www.zoopla.co.uk/to-rent/details/71680547/,,"£3,500 pcm",2,Angel,250,236,14
https://www.zoopla.co.uk/to-rent/details/55273891/,Wiseman Property,"£2,750 pcm",2,Angel,196,236,-40
https://www.zoopla.co.uk/to-rent/details/71119534/,JH City Property,"£4,750 pcm",4,Angel,339,436,-97
https://www.zoopla.co.uk/to-rent/details/73754260/,Base Property Specialists Ltd,"£3,850 pcm",3,Old Street,275,363,-88
https://www.zoopla.co.uk/to-rent/details/73823331/,MK London Properties,"£3,497 pcm",2,Old Street,250,236,14
https://www.zoopla.co.uk/to-rent/details/67869533/,Hemmingfords,"£4,850 pcm",3,Old Street,346,363,-17
https://www.zoopla.co.uk/to-rent/details/72582117/,Tuckerman Residential,"£3,500 pcm",2,Victoria,250,357,-107
https://www.zoopla.co.uk/to-rent/details/73521198/,"Cool Cribs Estate Agents, London","£3,532 pcm",3,Victoria,252,708,-456
https://www.zoopla.co.uk/to-rent/details/73482432/,OpenRent,"£2,700 pcm",2,Victoria,193,357,-164
https://www.zoopla.co.uk/to-rent/details/67941127/,Frank Harris & Co. Bloomsbury,"£3,100 pcm",2,King's Cross St Pancras,221,256,-35
https://www.zoopla.co.uk/to-rent/details/67260796/,SN Estates London,"£3,900 pcm",3,Russell Square,279,463,-184
https://www.zoopla.co.uk/to-rent/details/73462659/,Kaden Properties,"£4,030 pcm",3,Russell Square,288,463,-175
https://www.zoopla.co.uk/to-rent/details/73823033/,Bamboo Living Ltd,"£3,960 pcm",3,Gloucester Road,283,536,-253
https://www.onthemarket.com/details/5635080/,"Colosseum Terrace, Regent's Park, London","3,445 pcm (£795 pw)",2,Regent's Park,246,355,-109
https://www.onthemarket.com/details/16240817/,"Abbey Lodge, Park Road, St Johns Wood","2,750 pcm (£635 pw)",2,Marylebone,196,299,-103
