link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/49078789/,Barnard Marcus - Covent Garden,"£5,250 pcm",2,Covent Garden,375,392,-17
https://www.zoopla.co.uk/to-rent/details/73620223/,Knight Frank - Mayfair Lettings,"£5,417 pcm",2,Soho,387,400,-13
https://www.zoopla.co.uk/to-rent/details/73579014/,JLL - Mayfair,"£5,417 pcm",2,Soho,387,400,-13
https://www.zoopla.co.uk/to-rent/details/47486535/,Fraser & Co  London West End Estate Agents,"£3,792 pcm",2,Marylebone,271,299,-28
https://www.rightmove.co.uk/properties/91015161#/?channel=RES_LET,"Oaktree West London, London","£3,200 pcm
£738 pw",3,Regent's Park,229,512,-283
https://www.rightmove.co.uk/properties/91020933#/?channel=RES_LET,"Victorstone, London","£2,816 pcm
£650 pw",2,Regent's Park,201,355,-154
https://www.rightmove.co.uk/properties/90997281#/?channel=RES_LET,"The Chant Group, Bank","£3,900 pcm
£900 pw",3,Russell Square,279,463,-184
https://www.rightmove.co.uk/properties/89754237#/?channel=RES_LET,"Lurot Brand, South Kensington","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.onthemarket.com/details/17617160/,"Harrington Road, SW7","4,225 pcm (£975 pw)",2,Gloucester Road,302,355,-53
https://www.rightmove.co.uk/properties/91016094#/?channel=RES_LET,"Newington estates, London","£3,501 pcm
£808 pw",2,Lancaster Gate,250,296,-46
https://www.rightmove.co.uk/properties/90997899#/?channel=RES_LET,"Austin Homes London, London","£5,750 pcm
£1,327 pw",3,Lancaster Gate,411,463,-52
https://www.zoopla.co.uk/to-rent/details/73735537/,Pomp Properties,"£4,299 pcm",2,Soho,307,400,-93
https://www.zoopla.co.uk/to-rent/details/73711345/,Sandfords - Regent's Park,"£3,900 pcm",2,Baker Street,279,348,-69
https://www.zoopla.co.uk/to-rent/details/65025035/,Golden Eagle,"£3,987 pcm",2,Bond Street,285,493,-208
https://www.zoopla.co.uk/to-rent/details/73740914/,Unihood,"£4,680 pcm",3,Regent's Park,334,512,-178
https://www.zoopla.co.uk/to-rent/details/73740539/,Pomp Properties,"£3,200 pcm",2,Kensington Olympia,229,237,-8
https://www.onthemarket.com/details/19398730/,"Mallow Street, EC1Y","3,600 pcm (£831 pw)",2,Old Street,257,236,21
https://www.rightmove.co.uk/properties/90989091#/?channel=RES_LET,"London Land and New Homes, Mayfair","£2,850 pcm
£658 pw",2,Baker Street,204,348,-144
https://www.onthemarket.com/details/5202556/,"Ashburn Gardens, London","3,497 pcm (£807 pw)",2,Gloucester Road,250,355,-105
https://www.onthemarket.com/details/19948326/,"Holland Road, London","2,100 pcm (£485 pw)",2,Kensington Olympia,150,237,-87
https://www.onthemarket.com/details/19904018/,"Jubilee Walk, London","4,983 pcm (£1,150 pw)",2,Chancery Lane,356,320,36
