link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.onthemarket.com/details/20147994/,"Derby Lodge, Britannia Street, London, WC1X","2,400 pcm (£554 pw)",2,King's Cross St Pancras,171,250,-79
https://www.rightmove.co.uk/properties/91888947#/?channel=RES_LET,"Bentley & Co, Camden","£3,900 pcm
£900 pw",4,King's Cross St Pancras,279,436,-157
https://www.rightmove.co.uk/properties/93026139#/?channel=RES_LET,"Hamptons, Kensington","£3,683 pcm
£850 pw",2,Gloucester Road,263,350,-87
https://www.rightmove.co.uk/properties/92897448#/?channel=RES_LET,"Hamptons, Kensington","£8,450 pcm
£1,950 pw",3,Gloucester Road,,,
https://www.onthemarket.com/details/3173295/,"Emperors Gate, South Kensington, London, SW7","3,000 pcm (£692 pw)",2,Gloucester Road,214,350,-136
https://www.rightmove.co.uk/properties/90451878#/?channel=RES_LET,"Hamptons, Chelsea","£9,100 pcm
£2,100 pw
PREMIUM LISTING",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/90300006#/?channel=RES_LET,"Draker KFH, Sloane Square","£8,645 pcm
£1,995 pw",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/151280159#/?channel=RES_LET,"Harding Green, London & Country","£8,493 pcm
£1,960 pw",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/91571913#/?channel=RES_LET,"Carter Jonas Lettings, Kensington & Chelsea","£8,017 pcm
£1,850 pw
NEW LISTING",3,Lancaster Gate,,,
https://www.zoopla.co.uk/to-rent/details/74216303/,SW Residential,"£3,683 pcm",2,Kensington Olympia,263,231,32
https://www.zoopla.co.uk/to-rent/details/74211681/,City Relay,"£2,750 pcm",2,Kensington Olympia,196,231,-35
https://www.zoopla.co.uk/to-rent/details/74210714/,99Home Ltd,"£2,750 pcm",2,Old Street,196,233,-37
https://www.onthemarket.com/details/20313435/,Two Bedoom Apartment To Let in W1J,"5,460 pcm (£1,260 pw)",2,Bond Street,390,495,-105
https://www.onthemarket.com/details/20318795/,"Souldern Road, London W14","5,500 pcm (£1,269 pw)",5,Kensington Olympia,393,768,-375
https://www.onthemarket.com/details/20313047/,"Peacock Court, Lisgar Terrace, London W14","2,750 pcm (£635 pw)",2,Kensington Olympia,196,231,-35
https://www.onthemarket.com/details/20117571/,"Egerton Court, London, SW7","6,000 pcm (£1,385 pw)",4,Gloucester Road,429,1260,-831
https://www.rightmove.co.uk/properties/92974389#/?channel=RES_LET,"UKmate, London","£2,800 pcm
£646 pw",2,Marylebone,200,290,-90
https://www.onthemarket.com/details/20307835/,"Sidmouth Street, London","4,150 pcm (£958 pw)",4,King's Cross St Pancras,296,436,-140
https://www.rightmove.co.uk/properties/91960797#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,400 pcm
£785 pw",2,King's Cross St Pancras,243,250,-7
https://www.onthemarket.com/details/20119277/,"Bunhill Row, LONDON","3,800 pcm (£877 pw)",2,Old Street,271,233,38
