link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89858532#/?channel=RES_LET,"OpenRent, London","£5,345 pcm
£1,233 pw",3,Covent Garden,382,637,-255
https://www.onthemarket.com/details/19748532/,"Sherwood Street, Soho, W1F","4,312 pcm (£995 pw)",2,Soho,308,399,-91
https://www.rightmove.co.uk/properties/89858913#/?channel=RES_LET,"Hamptons, Paddington","£3,878 pcm
£895 pw",2,Baker Street,277,349,-72
https://www.onthemarket.com/details/18590554/,"Strathmore Court, London","10,508 pcm (£2,425 pw)",4,Baker Street,,,
https://www.rightmove.co.uk/properties/88670316#/?channel=RES_LET,"York Estates, London","£4,745 pcm
£1,095 pw",2,Baker Street,339,349,-10
https://www.rightmove.co.uk/properties/89828091#/?channel=RES_LET,"Newington estates, London","£8,667 pcm
£2,000 pw",3,Bond Street,,,
https://www.rightmove.co.uk/properties/89872113#/?channel=RES_LET,"Hamptons, Paddington","£4,311 pcm
£995 pw",3,Marylebone,308,411,-103
https://www.rightmove.co.uk/properties/89854404#/?channel=RES_LET,"OpenRent, London","£4,600 pcm
£1,062 pw",4,Regent's Park,329,495,-166
https://www.rightmove.co.uk/properties/89861034#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£5,417 pcm
£1,250 pw",3,Victoria,387,706,-319
https://www.rightmove.co.uk/properties/89878029#/?channel=RES_LET,"Russell Simpson, Chelsea - Lettings","£4,875 pcm
£1,125 pw",2,Gloucester Road,348,353,-5
https://www.onthemarket.com/details/3173295/,"Emperors Gate, South Kensington, London, SW7","3,000 pcm (£692 pw)",2,Gloucester Road,214,353,-139
https://www.rightmove.co.uk/properties/89864004#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£4,750 pcm
£1,096 pw",2,Lancaster Gate,339,295,44
https://www.rightmove.co.uk/properties/89863869#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£5,500 pcm
£1,269 pw",3,Lancaster Gate,393,462,-69
https://www.rightmove.co.uk/properties/89863731#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£5,000 pcm
£1,154 pw",3,Lancaster Gate,357,462,-105
https://www.rightmove.co.uk/properties/89858070#/?channel=RES_LET,"Landstones, London","£3,500 pcm
£808 pw",2,Lancaster Gate,250,295,-45
https://www.rightmove.co.uk/properties/89857335#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£5,417 pcm
£1,250 pw
NEW LISTING",3,Lancaster Gate,387,462,-75
https://www.onthemarket.com/details/19701295/,"Aldersgate Street, Barbican, London, EC1A","2,300 pcm (£531 pw)",2,Farringdon,164,311,-147
https://www.rightmove.co.uk/properties/89720856#/?channel=RES_LET,"Homequarters, London","£4,000 pcm
£923 pw
PREMIUM LISTING",2,Russell Square,286,299,-13
https://www.onthemarket.com/details/19748656/,"Fellows Road, London","4,000 pcm (£923 pw)",3,Oxford Circus,286,602,-316
