link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74343220/,99Home Ltd,"£3,000 pcm",2,Soho,214,396,-182
https://www.zoopla.co.uk/to-rent/details/74343215/,99Home Ltd,"£3,000 pcm",2,Bond Street,214,495,-281
https://www.zoopla.co.uk/to-rent/details/74260250/,OpenRent,"£3,199 pcm",2,Victoria,228,347,-119
https://www.rightmove.co.uk/properties/92469696#/?channel=RES_LET,"City Relay, London Short/Mid","£6,300 pcm
£1,454 pw",3,Victoria,450,697,-247
https://www.zoopla.co.uk/to-rent/details/74069446/,Knightsbridge International Real Estate,"£9,317 pcm",3,Victoria,,,
https://www.zoopla.co.uk/to-rent/details/73536246/,"Knight Frank - Belgravia, Covering Westminster Lettings","£8,342 pcm",3,Victoria,,,
https://www.zoopla.co.uk/to-rent/details/73522118/,London Homes Property Limited,"£3,750 pcm",2,Chancery Lane,268,321,-53
https://www.rightmove.co.uk/properties/91404231#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£8,350 pcm
£1,927 pw",5,Gloucester Road,,,
https://www.zoopla.co.uk/to-rent/details/74263856/,London Move,"£3,750 pcm",3,Chancery Lane,268,527,-259
https://www.zoopla.co.uk/to-rent/details/74324977/,The Stow Brothers - Islington,"£3,800 pcm",2,Old Street,271,233,38
https://www.zoopla.co.uk/to-rent/details/60834415/,Victorstone,"£2,650 pcm",2,Old Street,189,233,-44
https://www.zoopla.co.uk/to-rent/details/51533331/,Stelfort,"£3,500 pcm",3,Old Street,250,361,-111
https://www.zoopla.co.uk/to-rent/details/73013823/,OpenRent,"£5,500 pcm",3,Charing Cross,393,713,-320
https://www.zoopla.co.uk/to-rent/details/73587332/,Hamptons  Pimlico & Westminster Lettings,"£6,250 pcm",3,Victoria,446,697,-251
https://www.zoopla.co.uk/to-rent/details/73963434/,SN Estates London,"£3,850 pcm",3,King's Cross St Pancras,275,338,-63
https://www.zoopla.co.uk/to-rent/details/74342404/,SN Estates London,"£3,190 pcm",2,King's Cross St Pancras,228,250,-22
https://www.zoopla.co.uk/to-rent/details/74057583/,Benham and Reeves - City,"£3,650 pcm",2,King's Cross St Pancras,261,250,11
https://www.onthemarket.com/details/3172165/,"Emperors Gate, South Kensington, London, SW7","3,497 pcm (£807 pw)",3,Gloucester Road,250,506,-256
https://www.onthemarket.com/details/14685514/,Luxury Living Homes International - London,"4,767 pcm (£1,100 pw)",2,Bond Street,340,495,-155
https://www.rightmove.co.uk/properties/92989866#/?channel=RES_LET,"Pomp Properties, London","£3,750 pcm
£865 pw",2,Gloucester Road,268,350,-82
https://www.onthemarket.com/details/17179429/,Featured Property,"8,017 pcm (£1,850 pw)",3,Lancaster Gate,,,
https://www.onthemarket.com/details/20214250/,Sixth Floor Position,"1,250 pcm (£288 pw)",2,Victoria,89,347,-258
