link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/61078055/,Winkworth - West End,"£3,423 pcm",2,Covent Garden,244,392,-148
https://www.zoopla.co.uk/to-rent/details/67571698/,Winkworth - West End,"£2,817 pcm",2,Covent Garden,201,392,-191
https://www.zoopla.co.uk/to-rent/details/73721837/,OpenRent,"£3,900 pcm",2,Baker Street,279,348,-69
https://www.zoopla.co.uk/to-rent/details/73716574/,Newington Real Estate Agents Limited,"£4,767 pcm",3,Baker Street,340,476,-136
https://www.zoopla.co.uk/to-rent/details/64066049/,Hanover,"£9,300 pcm",5,Baker Street,,,
https://www.rightmove.co.uk/properties/88575159#/?channel=RES_LET,"LDG, London","£2,900 pcm
£669 pw",2,Baker Street,207,348,-141
https://www.zoopla.co.uk/to-rent/details/73715872/,Knight Frank - Hyde Park Lettings,"£5,001 pcm",3,Marble Arch,357,635,-278
https://www.rightmove.co.uk/properties/90915003#/?channel=RES_LET,"Hamptons, Paddington","£3,445 pcm
£795 pw",2,Marylebone,246,299,-53
https://www.zoopla.co.uk/to-rent/details/73707345/,Venice Properties,"£2,800 pcm",2,Marylebone,200,299,-99
https://www.rightmove.co.uk/properties/90919821#/?channel=RES_LET,"John D Wood & Co. Lettings, Belgravia","£10,747 pcm
£2,480 pw",5,Victoria,,,
https://www.rightmove.co.uk/properties/89864154#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£7,500 pcm
£1,731 pw",3,Victoria,536,708,-172
https://www.rightmove.co.uk/properties/173221424#/?channel=RES_LET,"Draker KFH, Sloane Square","£12,350 pcm
£2,850 pw",5,Victoria,,,
https://www.rightmove.co.uk/properties/90873327#/?channel=RES_LET,"Winkworth, Pimlico","£4,000 pcm
£923 pw",2,Victoria,286,357,-71
https://www.onthemarket.com/details/19935211/,"South Kensington, Courtfield Road SW7","3,770 pcm (£870 pw)",2,Gloucester Road,269,355,-86
https://www.rightmove.co.uk/properties/90918156#/?channel=RES_LET,"Swift Real Estate Agents, London","£3,400 pcm
£785 pw",2,Lancaster Gate,243,296,-53
https://www.zoopla.co.uk/to-rent/details/73720678/,Marsh & Parsons - Marylebone & Mayfair,"£5,000 pcm",2,Baker Street,357,348,9
https://www.zoopla.co.uk/to-rent/details/73717705/,MK London Properties,"£3,748 pcm",3,Regent's Park,268,512,-244
https://www.zoopla.co.uk/to-rent/details/73714831/,OpenRent,"£3,600 pcm",2,Regent's Park,257,355,-98
https://www.zoopla.co.uk/to-rent/details/55168801/,Barnard Marcus - West Kensington,"£4,290 pcm",4,Kensington Olympia,306,540,-234
https://www.onthemarket.com/details/19934631/,"Kensington, South Kensington SW7","4,875 pcm (£1,125 pw)",2,Gloucester Road,348,355,-7
https://www.onthemarket.com/details/19927942/,"Romney Mews, London","5,417 pcm (£1,250 pw)",2,Baker Street,387,348,39
https://www.rightmove.co.uk/properties/90818727#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,300 pcm
£762 pw",2,King's Cross St Pancras,236,256,-20
https://www.rightmove.co.uk/properties/90783081#/?channel=RES_LET,"CARTER & REEVES LIMITED, London","£3,400 pcm
£785 pw",3,King's Cross St Pancras,243,350,-107
https://www.onthemarket.com/details/19934022/,"Penywern Road, London","4,000 pcm (£923 pw)",2,Gloucester Road,286,355,-69
https://www.rightmove.co.uk/properties/89008665#/?channel=RES_LET,"Marsh & Parsons, Notting Hill","£7,000 pcm
£1,615 pw",3,Lancaster Gate,500,463,37
https://www.onthemarket.com/details/19627346/,"Shillibeer Place, London","6,062 pcm (£1,399 pw)",3,Baker Street,433,476,-43
https://www.rightmove.co.uk/properties/90872982#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£5,001 pcm
£1,154 pw",3,Marble Arch,357,635,-278
