link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74095433/,Kubie Gold Associates,"£3,250 pcm",2,Baker Street,232,348,-116
https://www.zoopla.co.uk/to-rent/details/74090572/,Hamptons - Paddington Lettings,"£3,000 pcm",2,Baker Street,214,348,-134
https://www.zoopla.co.uk/to-rent/details/73825154/,JOHNS&CO - West Hampstead,"£8,500 pcm",3,Oxford Circus,,,
https://www.rightmove.co.uk/properties/92494632#/?channel=RES_LET,"Leo Newman, London","£2,500 pcm
£577 pw",2,Marylebone,179,299,-120
https://www.zoopla.co.uk/to-rent/details/62219746/,Interlet International Sales and Lettings,"£4,983 pcm",3,Victoria,356,708,-352
https://www.zoopla.co.uk/to-rent/details/67812279/,Andrew Reeves - Westminster & Belgravia,"£5,500 pcm",2,Victoria,393,357,36
https://www.rightmove.co.uk/properties/89184147#/?channel=RES_LET,"Andrew Reeves, Westminster & Pimlico","£4,750 pcm
£1,096 pw",2,Victoria,339,357,-18
https://www.rightmove.co.uk/properties/92527668#/?channel=RES_LET,"City Relay, London Short/Mid","£4,200 pcm
£969 pw",2,King's Cross St Pancras,300,256,44
https://www.rightmove.co.uk/properties/92406621#/?channel=RES_LET,"Eson2, London","£3,090 pcm
£713 pw",2,King's Cross St Pancras,221,256,-35
https://www.rightmove.co.uk/properties/91867128#/?channel=RES_LET,"Russell Simpson, Chelsea - Lettings","£5,850 pcm
£1,350 pw",3,Gloucester Road,418,536,-118
https://www.rightmove.co.uk/properties/91860849#/?channel=RES_LET,"OpenRent, London","£3,900 pcm
£900 pw",2,Lancaster Gate,279,296,-17
https://www.rightmove.co.uk/properties/92323035#/?channel=RES_LET,"Newington estates, London","£3,467 pcm
£800 pw",2,Lancaster Gate,248,296,-48
https://www.zoopla.co.uk/to-rent/details/74090701/,Lizard Property,"£4,750 pcm",3,Oxford Circus,339,600,-261
https://www.zoopla.co.uk/to-rent/details/73809871/,Concept Studio Apartments,"£5,500 pcm",2,Oxford Circus,393,408,-15
https://www.zoopla.co.uk/to-rent/details/74096754/,UKMate Ltd,"£2,805 pcm",2,Marylebone,200,299,-99
https://www.zoopla.co.uk/to-rent/details/73920389/,Oakford Estates Ltd,"£5,958 pcm",5,Regent's Park,426,585,-159
https://www.zoopla.co.uk/to-rent/details/73491479/,Marsh & Parsons - Holland Park,"£2,750 pcm",2,Kensington Olympia,196,237,-41
https://www.zoopla.co.uk/to-rent/details/74093225/,99Home Ltd,"£3,000 pcm",2,Chancery Lane,214,320,-106
https://www.zoopla.co.uk/to-rent/details/69291025/,Winkworth - Clerkenwell & City,"£3,000 pcm",2,Angel,214,236,-22
https://www.zoopla.co.uk/to-rent/details/74093259/,Uni Living London,"£3,499 pcm",3,Angel,250,337,-87
https://www.zoopla.co.uk/to-rent/details/61920770/,Tower Quay Limited,"£3,100 pcm",2,Angel,221,236,-15
https://www.zoopla.co.uk/to-rent/details/55273891/,Wiseman Property,"£2,750 pcm",2,Angel,196,236,-40
https://www.zoopla.co.uk/to-rent/details/71119534/,JH City Property,"£4,750 pcm",4,Angel,339,436,-97
https://www.zoopla.co.uk/to-rent/details/66704565/,InPimlico properties,"£3,750 pcm",2,Victoria,268,357,-89
https://www.onthemarket.com/details/15654428/,Mayfair W1K,"8,667 pcm (£2,000 pw)",3,Bond Street,,,
https://www.onthemarket.com/details/19592840/,"Valencia Tower, London, EC1V","5,200 pcm (£1,200 pw)",3,Old Street,371,363,8
https://www.onthemarket.com/details/20231799/,Use of Communal Gardens,"3,792 pcm (£875 pw)",2,Gloucester Road,271,355,-84
https://www.onthemarket.com/details/20224977/,London SW7,"3,900 pcm (£900 pw)",2,Gloucester Road,279,355,-76
