link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89644776#/?channel=RES_LET,"Croft International, London","£9,815 pcm
£2,265 pw",4,Baker Street,,,
https://www.rightmove.co.uk/properties/88705140#/?channel=RES_LET,"Grant J Bates Property, London","£4,500 pcm
£1,038 pw",2,Baker Street,321,349,-28
https://www.rightmove.co.uk/properties/89909460#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£4,117 pcm
£950 pw
PERIOD PROPERTY",2,Oxford Circus,294,408,-114
https://www.rightmove.co.uk/properties/89924463#/?channel=RES_LET,"Victorstone, London","£3,050 pcm
£704 pw",2,King's Cross St Pancras,218,255,-37
https://www.onthemarket.com/details/19739807/,"Old Brompton Road, London SW7","3,575 pcm (£825 pw)",2,Gloucester Road,255,353,-98
https://www.onthemarket.com/details/10425071/,"Danbury Street, Islington, N1","3,250 pcm (£750 pw)",2,Angel,232,235,-3
https://www.onthemarket.com/details/19758021/,"Berners House, Maygood Street, London, N1","3,900 pcm (£900 pw)",3,Angel,279,329,-50
https://www.rightmove.co.uk/properties/88687992#/?channel=RES_LET,"Pomp Properties, London","£2,600 pcm
£600 pw",2,Marble Arch,186,408,-222
https://www.rightmove.co.uk/properties/89923104#/?channel=RES_LET,"Marsh & Parsons, Pimlico & Westminster","£3,497 pcm
£807 pw",2,Victoria,250,356,-106
https://www.onthemarket.com/details/5316888/,"Bridge Wharf, Caledonian Road, Kings Cross","4,500 pcm (£1,038 pw)",4,Angel,321,436,-115
https://www.onthemarket.com/details/19751468/,"Warnham Sidmouth Mews, Kings Cross","3,500 pcm (£808 pw)",3,King's Cross St Pancras,250,346,-96
https://www.rightmove.co.uk/properties/89909424#/?channel=RES_LET,"Ultra Estates, London","£3,142 pcm
£725 pw",2,Lancaster Gate,224,295,-71
https://www.onthemarket.com/details/19755571/,"Chalbury Walk, Wynford Estate, Angel","3,250 pcm (£750 pw)",3,Angel,232,329,-97
