link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/71318400/,Talbies,"£3,750 pcm",2,Covent Garden,268,390,-122
https://www.zoopla.co.uk/to-rent/details/74087978/,OpenRent,"£5,499 pcm",3,Baker Street,393,466,-73
https://www.zoopla.co.uk/to-rent/details/48913730/,Jeffersons Estate Agents Limited,"£3,500 pcm",2,Regent's Park,250,341,-91
https://www.rightmove.co.uk/properties/162211085#/?channel=RES_LET,"Bentley & Co, Camden","£4,398 pcm
£1,015 pw",4,King's Cross St Pancras,314,436,-122
https://www.zoopla.co.uk/to-rent/details/56546906/,tlc Estate Agents,"£3,650 pcm",2,Gloucester Road,261,350,-89
https://www.zoopla.co.uk/to-rent/details/72370204/,Bamboo Living Ltd,"£4,799 pcm",3,Covent Garden,343,633,-290
https://www.zoopla.co.uk/to-rent/details/74112808/,OpenRent,"£3,000 pcm",2,Kensington Olympia,214,231,-17
https://www.zoopla.co.uk/to-rent/details/74109271/,Colet Estates,"£1,729 pcm",2,Kensington Olympia,124,231,-107
https://www.zoopla.co.uk/to-rent/details/74113256/,Winkworth - Islington,"£3,500 pcm",2,Angel,250,241,9
https://www.onthemarket.com/details/17647564/,West Kensington Court Edith Villas LONDON W14 9AD,"2,999 pcm (£692 pw)",3,Kensington Olympia,214,341,-127
https://www.onthemarket.com/details/20238436/,London SW7,"3,900 pcm (£900 pw)",2,Gloucester Road,279,350,-71
