link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/74016321/,Knight Frank - Marylebone Lettings,"£4,225 pcm",2,Oxford Circus,302,408,-106
https://www.rightmove.co.uk/properties/92140221#/?channel=RES_LET,"Maskells Estate Agents Ltd, London","£14,083 pcm
£3,250 pw
PREMIUM LISTING",4,Bond Street,,,
https://www.zoopla.co.uk/to-rent/details/74016978/,PMP International,"£3,300 pcm",3,Marylebone,236,413,-177
https://www.rightmove.co.uk/properties/92158251#/?channel=RES_LET,"Draker KFH, Sloane Square","£3,350 pcm
£773 pw",2,Victoria,239,357,-118
https://www.rightmove.co.uk/properties/91091103#/?channel=RES_LET,"Hamptons, Pimlico & Westminster","£6,750 pcm
£1,558 pw
PREMIUM LISTING",3,Victoria,482,708,-226
https://www.zoopla.co.uk/to-rent/details/74012311/,99Home Ltd,"£2,750 pcm",2,King's Cross St Pancras,196,256,-60
https://www.zoopla.co.uk/to-rent/details/74012317/,99Home Ltd,"£3,000 pcm",2,Gloucester Road,214,355,-141
https://www.rightmove.co.uk/properties/91522491#/?channel=RES_LET,"Winkworth, South Kensington - Lettings","£4,250 pcm
£981 pw",2,Gloucester Road,304,355,-51
https://www.zoopla.co.uk/to-rent/details/70791139/,Kinleigh Folkard & Hayward - Bayswater,"£3,300 pcm",2,Lancaster Gate,236,296,-60
https://www.zoopla.co.uk/to-rent/details/74017668/,Benham and Reeves - Hyde Park,"£4,117 pcm",2,Baker Street,294,348,-54
https://www.zoopla.co.uk/to-rent/details/73592478/,Oakford Estates Ltd,"£2,708 pcm",2,Regent's Park,193,355,-162
https://www.zoopla.co.uk/to-rent/details/73997336/,Sandfords - Regent's Park,"£3,800 pcm",2,Regent's Park,271,355,-84
https://www.zoopla.co.uk/to-rent/details/58933136/,Blackstones Estates,"£4,500 pcm",4,Regent's Park,321,495,-174
https://www.zoopla.co.uk/to-rent/details/73747147/,Marsh & Parsons - Holland Park,"£3,800 pcm",2,Kensington Olympia,271,237,34
https://www.zoopla.co.uk/to-rent/details/74012226/,Kinleigh Folkard & Hayward - Islington,"£3,800 pcm",2,Chancery Lane,271,320,-49
https://www.zoopla.co.uk/to-rent/details/74016707/,Hemmingfords,"£3,500 pcm",3,Angel,250,337,-87
https://www.zoopla.co.uk/to-rent/details/43454620/,Locus Hackney Ltd,"£3,500 pcm",3,Angel,250,337,-87
https://www.zoopla.co.uk/to-rent/details/73984526/,Daniel Ford Estates,"£2,800 pcm",2,King's Cross St Pancras,200,256,-56
https://www.zoopla.co.uk/to-rent/details/74010116/,Oliver Brooks,"£1,900 pcm",2,Gloucester Road,136,355,-219
https://www.zoopla.co.uk/to-rent/details/73951686/,Mr Property,"£4,333 pcm",2,Gloucester Road,310,355,-45
https://www.zoopla.co.uk/to-rent/details/73951248/,Edward James Estates Limited,"£6,000 pcm",3,Gloucester Road,429,536,-107
https://www.onthemarket.com/details/19962084/,"Wesley House, London, EC1A","3,000 pcm (£692 pw)",2,Farringdon,214,312,-98
https://www.onthemarket.com/details/20160066/,"Lever Street, London, EC1V","3,500 pcm (£808 pw)",2,Old Street,250,236,14
https://www.rightmove.co.uk/properties/90397176#/?channel=RES_LET,"With Us Property, London","£4,650 pcm
£1,073 pw",4,Gloucester Road,332,1260,-928
https://www.onthemarket.com/details/8975880/,"Bolton Gardens, London","4,200 pcm (£969 pw)",2,Gloucester Road,300,355,-55
https://www.onthemarket.com/details/12136100/,"Warwick Gardens, London","2,925 pcm (£675 pw)",2,Kensington Olympia,209,237,-28
https://www.onthemarket.com/details/20162122/,"Seward Street, LONDON","2,800 pcm (£646 pw)",2,Old Street,200,236,-36
https://www.onthemarket.com/details/20159338/,"Abbey Lodge, Park Road, St Johns Wood","2,750 pcm (£635 pw)",2,Marylebone,196,299,-103
https://www.onthemarket.com/details/19962804/,"Hoxton Square, London","3,000 pcm (£692 pw)",2,Old Street,214,236,-22
https://www.onthemarket.com/details/20164702/,London SW7,"3,700 pcm (£854 pw)",2,Gloucester Road,264,355,-91
