link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73959774/,JLL - Mayfair,"£5,500 pcm",2,Soho,393,400,-7
https://www.zoopla.co.uk/to-rent/details/74027130/,Kinleigh Folkard & Hayward - Marylebone,"£5,300 pcm",2,Regent's Park,379,355,24
https://www.zoopla.co.uk/to-rent/details/73954214/,Russell Simpson - Mayfair,"£5,092 pcm",2,Regent's Park,364,355,9
https://www.zoopla.co.uk/to-rent/details/74038776/,Newington Real Estate Agents Limited,"£5,482 pcm",3,Marble Arch,392,635,-243
https://www.zoopla.co.uk/to-rent/details/68038603/,Alvi Real Estate,"£3,400 pcm",2,Marylebone,243,299,-56
https://www.rightmove.co.uk/properties/171941057#/?channel=RES_LET,"Housing Britain, Essex","£3,000 pcm
£692 pw
Fixed Price",3,Baker Street,214,476,-262
https://www.onthemarket.com/details/12979382/,"Hampden Gurney Street, London, W1H","5,500 pcm (£1,269 pw)",3,Marble Arch,393,635,-242
https://www.rightmove.co.uk/properties/91348740#/?channel=RES_LET,"OpenRent, London","£5,000 pcm
£1,154 pw",2,Oxford Circus,357,408,-51
https://www.rightmove.co.uk/properties/90602646#/?channel=RES_LET,"Caspian Giles, London","£4,938 pcm
£1,140 pw",3,Marylebone,353,413,-60
https://www.rightmove.co.uk/properties/150105698#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£4,117 pcm
£950 pw",2,Marylebone,294,299,-5
https://www.rightmove.co.uk/properties/90248247#/?channel=RES_LET,"Draker KFH, Notting Hill","£3,500 pcm
£808 pw",4,Regent's Park,250,495,-245
https://www.zoopla.co.uk/to-rent/details/74046149/,MK London Properties,"£3,679 pcm",3,Regent's Park,263,512,-249
https://www.zoopla.co.uk/to-rent/details/72112020/,,"£4,300 pcm",4,Regent's Park,307,495,-188
https://www.zoopla.co.uk/to-rent/details/73976873/,Marsh & Parsons - Camden,"£4,983 pcm",3,Regent's Park,356,512,-156
https://www.rightmove.co.uk/properties/91281588#/?channel=RES_LET,"Regent & Wood, London","£5,200 pcm
£1,200 pw",2,Regent's Park,371,355,16
https://www.zoopla.co.uk/to-rent/details/73347199/,Freder,"£2,990 pcm",2,Victoria,214,357,-143
https://www.zoopla.co.uk/to-rent/details/74022282/,Jeffersons Estate Agents Limited,"£3,500 pcm",2,King's Cross St Pancras,250,256,-6
https://www.zoopla.co.uk/to-rent/details/35551059/,Rent,"£2,751 pcm",2,King's Cross St Pancras,196,256,-60
https://www.rightmove.co.uk/properties/156732248#/?channel=RES_LET,"MX Lettings, London","£4,000 pcm
£923 pw",2,Gloucester Road,286,355,-69
https://www.rightmove.co.uk/properties/91273212#/?channel=RES_LET,"Casa Londra, London","£6,000 pcm
£1,385 pw
PREMIUM LISTING",3,Gloucester Road,429,536,-107
https://www.rightmove.co.uk/properties/89891832#/?channel=RES_LET,"Draker KFH, Sloane Square","£3,294 pcm
£760 pw",2,Lancaster Gate,235,296,-61
https://www.zoopla.co.uk/to-rent/details/74044157/,MB Property Services,"£5,850 pcm",4,Covent Garden,418,957,-539
https://www.zoopla.co.uk/to-rent/details/71018750/,The Spaces Collective London,"£3,400 pcm",2,Soho,243,400,-157
https://www.zoopla.co.uk/to-rent/details/69838188/,One Hospitality Management,"£6,250 pcm",3,Soho,446,637,-191
https://www.zoopla.co.uk/to-rent/details/44664803/,Arbitrage Group,"£5,750 pcm",3,Soho,411,637,-226
https://www.zoopla.co.uk/to-rent/details/73372425/,Aston Chase,"£5,850 pcm",3,Marylebone,418,413,5
https://www.zoopla.co.uk/to-rent/details/74028138/,LDB,"£3,600 pcm",3,Kensington Olympia,257,362,-105
https://www.zoopla.co.uk/to-rent/details/73976868/,Finlay Brewer,"£2,300 pcm",2,Kensington Olympia,164,237,-73
https://www.zoopla.co.uk/to-rent/details/61069206/,Winkworth - Clerkenwell & City,"£4,767 pcm",3,Holborn,340,610,-270
https://www.zoopla.co.uk/to-rent/details/73777339/,MB Property Services,"£5,997 pcm",3,Holborn,428,610,-182
https://www.zoopla.co.uk/to-rent/details/61069169/,Winkworth - Clerkenwell & City,"£3,600 pcm",2,Chancery Lane,257,320,-63
https://www.zoopla.co.uk/to-rent/details/65592173/,Living Space Estate Agents,"£5,000 pcm",4,Angel,357,436,-79
https://www.zoopla.co.uk/to-rent/details/73587332/,Hamptons – Pimlico & Westminster Lettings,"£6,250 pcm",3,Victoria,446,708,-262
https://www.zoopla.co.uk/to-rent/details/74034047/,Benham and Reeves - Surrey Quays,"£3,650 pcm",2,King's Cross St Pancras,261,256,5
https://www.zoopla.co.uk/to-rent/details/69838144/,Solmet Properties,"£3,250 pcm",3,Lancaster Gate,232,463,-231
https://www.onthemarket.com/details/20021422/,"Tavistock Street, London WC2E","2,699 pcm (£623 pw)",2,Covent Garden,193,392,-199
https://www.onthemarket.com/details/20190914/,"Balcombe Street, London","3,683 pcm (£850 pw)",3,Baker Street,263,476,-213
https://www.rightmove.co.uk/properties/91025646#/?channel=RES_LET,"Pestell & Co, Great Dunmow","£3,500 pcm
£808 pw",2,Victoria,250,357,-107
https://www.onthemarket.com/details/19948095/,Featured Property,"5,000 pcm (£1,154 pw)",2,Gloucester Road,357,355,2
