link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/93174327#/?channel=RES_LET,"Bentley & Co, Camden","£3,033 pcm
£700 pw",2,Baker Street,217,342,-125
https://www.rightmove.co.uk/properties/90621195#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£8,000 pcm
£1,846 pw",3,Baker Street,,,
https://www.rightmove.co.uk/properties/173203025#/?channel=RES_LET,"Black Katz, Camden","£3,878 pcm
£895 pw",3,Regent's Park,277,512,-235
https://www.rightmove.co.uk/properties/91119906#/?channel=RES_LET,"HAUZOO, London","£4,750 pcm
£1,096 pw",4,King's Cross St Pancras,339,436,-97
https://www.rightmove.co.uk/properties/91107060#/?channel=RES_LET,"Knightsbridge Prime Property, Knightsbridge","£7,500 pcm
£1,731 pw",3,Gloucester Road,536,506,30
https://www.rightmove.co.uk/properties/90997899#/?channel=RES_LET,"Austin Homes London, London","£4,800 pcm
£1,108 pw",3,Lancaster Gate,343,447,-104
https://www.rightmove.co.uk/properties/93325410#/?channel=RES_LET,"Marsh & Parsons, Little Venice","£3,250 pcm
£750 pw",2,Baker Street,232,342,-110
https://www.rightmove.co.uk/properties/91724547#/?channel=RES_LET,"Marsh & Parsons, Pimlico & Westminster","£3,397 pcm
£784 pw",2,Victoria,243,347,-104
https://www.onthemarket.com/details/12136100/,"Warwick Gardens, London","2,925 pcm (£675 pw)",2,Kensington Olympia,209,231,-22
https://www.onthemarket.com/details/19970081/,Modern Three Bedroom Luxury Flat in Mayfair,"7,410 pcm (£1,710 pw)",3,Bond Street,529,724,-195
https://www.onthemarket.com/details/20362531/,Curtain Road,"3,500 pcm (£808 pw)",2,Old Street,250,233,17
