link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90568335#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£3,792 pcm
£875 pw
LIFT ACCESS",2,Baker Street,271,348,-77
https://www.zoopla.co.uk/to-rent/details/73986347/,McGlashans Property Services,"£3,532 pcm",2,Marylebone,252,299,-47
https://www.rightmove.co.uk/properties/91942647#/?channel=RES_LET,"Hamptons, Pimlico & Westminster","£3,000 pcm
£692 pw",2,Victoria,214,357,-143
https://www.zoopla.co.uk/to-rent/details/73978410/,Guide Point Properties,"£5,600 pcm",3,Chancery Lane,400,540,-140
https://www.rightmove.co.uk/properties/92020983#/?channel=RES_LET,"John D Wood & Co. Lettings, South Kensington","£10,000 pcm
£2,308 pw",4,Gloucester Road,,,
https://www.rightmove.co.uk/properties/91604811#/?channel=RES_LET,"Wilfords London, Kensington","£5,417 pcm
£1,250 pw",2,Gloucester Road,387,355,32
https://www.rightmove.co.uk/properties/171015521#/?channel=RES_LET,"Draker KFH, Notting Hill","£11,000 pcm
£2,538 pw",4,Gloucester Road,,,
https://www.rightmove.co.uk/properties/89553099#/?channel=RES_LET,"Hamptons, Paddington","£2,800 pcm
£646 pw
PREMIUM LISTING",2,Lancaster Gate,200,296,-96
https://www.zoopla.co.uk/to-rent/details/73978349/,Sandfords - Regent's Park,"£3,683 pcm",2,Marylebone,263,299,-36
https://www.zoopla.co.uk/to-rent/details/62552611/,Barnard Marcus - West Kensington,"£2,340 pcm",2,Kensington Olympia,167,237,-70
https://www.zoopla.co.uk/to-rent/details/73909977/,OpenRent,"£2,450 pcm",2,Kensington Olympia,175,237,-62
https://www.onthemarket.com/details/17598083/,"Saddler Building, N1","3,600 pcm (£831 pw)",2,Angel,257,236,21
https://www.onthemarket.com/details/20120843/,"Argyle Street, London, WC1X","4,980 pcm (£1,149 pw)",4,King's Cross St Pancras,356,436,-80
https://www.onthemarket.com/details/20144204/,Domeview Properties - Royal Docks,"3,300 pcm (£762 pw)",2,Farringdon,236,312,-76
https://www.rightmove.co.uk/properties/88387026#/?channel=RES_LET,"Ultra Estates, London","£3,228 pcm
£745 pw",2,Baker Street,231,348,-117
https://www.onthemarket.com/details/20138143/,"Broadley St, London","3,200 pcm (£738 pw)",2,Baker Street,229,348,-119
https://www.onthemarket.com/details/20136356/,"Harewood Avenue, London","3,683 pcm (£850 pw)",2,Baker Street,263,348,-85
https://www.onthemarket.com/details/19927942/,"Romney Mews, London","5,417 pcm (£1,250 pw)",2,Baker Street,387,348,39
https://www.onthemarket.com/details/20141399/,"Acton Street, London","2,800 pcm (£646 pw)",2,King's Cross St Pancras,200,256,-56
https://www.onthemarket.com/details/17655515/,"Liverpool Road, Angel","3,200 pcm (£738 pw)",2,Angel,229,236,-7
https://www.onthemarket.com/details/19943339/,London SW7,"6,900 pcm (£1,592 pw)",4,Gloucester Road,493,1260,-767
