link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73658970/,Draker KFH Sloane Square,"£3,012 pcm",2,Covent Garden,215,391,-176
https://www.zoopla.co.uk/to-rent/details/73652274/,PMP International,"£4,500 pcm",2,Marylebone,321,299,22
https://www.zoopla.co.uk/to-rent/details/53340218/,Carter Jonas - Marylebone,"£5,500 pcm",2,Bond Street,393,492,-99
https://www.rightmove.co.uk/properties/90602460#/?channel=RES_LET,"LDG, London","£4,000 pcm
£923 pw",2,Oxford Circus,286,408,-122
https://www.rightmove.co.uk/properties/90641271#/?channel=RES_LET,"Nest Seekers International, London","£5,000 pcm
£1,154 pw",3,Victoria,357,706,-349
https://www.zoopla.co.uk/to-rent/details/73657412/,Newington Real Estate Agents Limited,"£3,683 pcm",2,King's Cross St Pancras,263,255,8
https://www.zoopla.co.uk/to-rent/details/68653354/,Winkworth - West End,"£4,117 pcm",2,King's Cross St Pancras,294,255,39
https://www.rightmove.co.uk/properties/90602139#/?channel=RES_LET,"Stirling Ackroyd Lettings, West End","£4,000 pcm
£923 pw",2,Goodge Street,286,348,-62
https://www.zoopla.co.uk/to-rent/details/65046183/,Century 21 London Central,"£3,795 pcm",3,Holborn,271,609,-338
https://www.zoopla.co.uk/to-rent/details/73655857/,OpenRent,"£4,750 pcm",2,Gloucester Road,339,353,-14
https://www.zoopla.co.uk/to-rent/details/73653654/,Newington Real Estate Agents Limited,"£7,497 pcm",3,Gloucester Road,536,538,-2
https://www.zoopla.co.uk/to-rent/details/63562428/,Winkworth - South Kensington,"£3,500 pcm",3,Gloucester Road,250,538,-288
https://www.zoopla.co.uk/to-rent/details/70858921/,Milton Stone,"£3,683 pcm",2,Gloucester Road,263,353,-90
https://www.zoopla.co.uk/to-rent/details/73227155/,Parkes Estate Agents,"£9,000 pcm",3,Gloucester Road,,,
https://www.rightmove.co.uk/properties/90596535#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.zoopla.co.uk/to-rent/details/73559712/,Landstones Fulham,"£5,997 pcm",3,Gloucester Road,428,538,-110
https://www.zoopla.co.uk/to-rent/details/73569933/,RR Properties Ltd,"£4,650 pcm",2,Gloucester Road,332,353,-21
https://www.zoopla.co.uk/to-rent/details/73408297/,Wetherell,"£4,117 pcm",2,Bond Street,294,492,-198
https://www.zoopla.co.uk/to-rent/details/73660426/,Venice Properties,"£4,000 pcm",3,Marylebone,286,411,-125
https://www.zoopla.co.uk/to-rent/details/73651486/,UKMate Ltd,"£5,400 pcm",4,Marylebone,386,347,39
https://www.zoopla.co.uk/to-rent/details/46926046/,Onslows Estate Agents,"£3,012 pcm",2,Kensington Olympia,215,237,-22
https://www.zoopla.co.uk/to-rent/details/73658767/,Champs (The Champs (UK) Limited),"£4,996 pcm",3,Kensington Olympia,357,362,-5
https://www.zoopla.co.uk/to-rent/details/73656920/,Tates,"£2,800 pcm",2,Kensington Olympia,200,237,-37
https://www.zoopla.co.uk/to-rent/details/73648031/,Alexander Lewis,"£5,250 pcm",3,Kensington Olympia,375,362,13
https://www.zoopla.co.uk/to-rent/details/68008886/,London Homes Property Limited,"£4,100 pcm",2,Holborn,293,378,-85
https://www.zoopla.co.uk/to-rent/details/73656909/,Benham and Reeves - Wapping,"£2,817 pcm",2,Old Street,201,235,-34
https://www.zoopla.co.uk/to-rent/details/73653363/,Hemmingfords,"£3,300 pcm",2,Old Street,236,235,1
https://www.zoopla.co.uk/to-rent/details/73660014/,Frank Harris & Co. Bloomsbury,"£3,250 pcm",2,King's Cross St Pancras,232,255,-23
https://www.zoopla.co.uk/to-rent/details/73571699/,Global Quality Estates,"£4,550 pcm",3,Gloucester Road,325,538,-213
https://www.zoopla.co.uk/to-rent/details/62060669/,Onslows Estate Agents,"£5,417 pcm",3,Gloucester Road,387,538,-151
https://www.zoopla.co.uk/to-rent/details/52537507/,Alvi Real Estate,"£2,950 pcm",2,Gloucester Road,211,353,-142
https://www.zoopla.co.uk/to-rent/details/71792347/,Landstones,"£3,358 pcm",2,Gloucester Road,240,353,-113
https://www.onthemarket.com/details/17698871/,Only With Us,"3,600 pcm (£831 pw)",3,King's Cross St Pancras,257,346,-89
https://www.rightmove.co.uk/properties/89193750#/?channel=RES_LET,"York Estates, London","£6,062 pcm
£1,399 pw",3,Baker Street,433,474,-41
https://www.onthemarket.com/details/10382124/,"Maybury Court, Marylebone Street, London","4,008 pcm (£925 pw)",2,Baker Street,286,349,-63
https://www.onthemarket.com/details/19883621/,Margery Street,"5,520 pcm (£1,274 pw)",4,Angel,394,436,-42
https://www.onthemarket.com/details/19731775/,"Fifty5ive Queen Street, Manchester,","1,400 pcm (£323 pw)",2,Victoria,100,356,-256
https://www.rightmove.co.uk/properties/88196343#/?channel=RES_LET,"PMP International, London","£3,467 pcm
£800 pw",2,Baker Street,248,349,-101
