link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90430560#/?channel=RES_LET,"E J Harris, London","£4,225 pcm
£975 pw",2,Covent Garden,302,391,-89
https://www.zoopla.co.uk/to-rent/details/73611472/,Kubie Gold Associates,"£4,400 pcm",3,Baker Street,314,474,-160
https://www.zoopla.co.uk/to-rent/details/70478610/,Kinleigh Folkard & Hayward - Marylebone,"£3,250 pcm",2,Baker Street,232,349,-117
https://www.rightmove.co.uk/properties/89229534#/?channel=RES_LET,"OpenRent, London","£2,985 pcm
£689 pw",2,Baker Street,213,349,-136
https://www.rightmove.co.uk/properties/89223282#/?channel=RES_LET,"eXp UK, London","£3,600 pcm
£831 pw",2,Baker Street,257,349,-92
https://www.rightmove.co.uk/properties/90451209#/?channel=RES_LET,"Leo Newman, London","£3,050 pcm
£704 pw",2,Oxford Circus,218,408,-190
https://www.rightmove.co.uk/properties/88858278#/?channel=RES_LET,"OB Private, Mayfair","£5,417 pcm
£1,250 pw",3,Marylebone,387,411,-24
https://www.zoopla.co.uk/to-rent/details/73580939/,Hastings International - London Bridge,"£4,181 pcm",2,Marylebone,299,299,0
https://www.zoopla.co.uk/to-rent/details/73596572/,Hamptons – Pimlico & Westminster Lettings,"£3,500 pcm",2,Victoria,250,356,-106
https://www.zoopla.co.uk/to-rent/details/59326896/,Barnard Marcus - Covent Garden,"£3,550 pcm",2,Soho,254,399,-145
https://www.zoopla.co.uk/to-rent/details/52430919/,Martin & Co Camden,"£5,300 pcm",3,Baker Street,379,474,-95
https://www.zoopla.co.uk/to-rent/details/59289742/,RentLondonFlat,"£3,380 pcm",2,Oxford Circus,241,408,-167
https://www.zoopla.co.uk/to-rent/details/60793295/,Wedgewood Estates,"£3,575 pcm",2,Kensington Olympia,255,237,18
https://www.zoopla.co.uk/to-rent/details/65134954/,Winkworth - Shoreditch,"£3,350 pcm",2,Old Street,239,235,4
https://www.zoopla.co.uk/to-rent/details/73617371/,Hamptons - City & West End Lettings,"£3,600 pcm",2,Old Street,257,235,22
https://www.zoopla.co.uk/to-rent/details/73614898/,The Chant Group,"£3,000 pcm",2,Old Street,214,235,-21
https://www.zoopla.co.uk/to-rent/details/68008485/,Hemmingfords,"£3,250 pcm",2,Old Street,232,235,-3
https://www.zoopla.co.uk/to-rent/details/67726626/,Citywharf Property Investments Consultancy Limited,"£6,500 pcm",3,Victoria,464,706,-242
https://www.zoopla.co.uk/to-rent/details/73614691/,Edward James Estates Limited,"£6,500 pcm",4,Gloucester Road,464,1260,-796
https://www.zoopla.co.uk/to-rent/details/73595806/,OpenRent,"£2,708 pcm",2,Gloucester Road,193,353,-160
https://www.onthemarket.com/details/19629593/,"Gordon Mansions, London, W14","3,100 pcm (£715 pw)",2,Kensington Olympia,221,237,-16
https://www.rightmove.co.uk/properties/89211549#/?channel=RES_LET,"Talbies, Whetstone","£3,850 pcm
£888 pw",2,Covent Garden,275,391,-116
https://www.onthemarket.com/details/19283835/,"Elsham Road, London W14","1,538 pcm (£355 pw)",,Kensington Olympia,,,
https://www.onthemarket.com/details/19853768/,"Paton Street, London, EC1V","3,500 pcm (£808 pw)",,Old Street,,,
https://www.rightmove.co.uk/properties/90453129#/?channel=RES_LET,"RentLondonFlat.com, London","£3,380 pcm
£780 pw
Guide Price",2,Regent's Park,241,354,-113
https://www.onthemarket.com/details/19856008/,Fitzrovia – 2 Bedrooms Flat,"3,380 pcm (£780 pw)",2,Oxford Circus,241,408,-167
