link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/71077111/,Century 21 London Central,"£2,650 pcm",2,Covent Garden,189,390,-201
https://www.zoopla.co.uk/to-rent/details/74030709/,Winkworth - West End,"£5,633 pcm",4,Covent Garden,402,957,-555
https://www.zoopla.co.uk/to-rent/details/74341787/,Newington Real Estate Agents Limited,"£5,850 pcm",3,Baker Street,418,466,-48
https://www.rightmove.co.uk/properties/93590940#/?channel=RES_LET,"Regency Estate Group Ltd, London","£3,700 pcm
£854 pw",4,Regent's Park,264,495,-231
https://www.rightmove.co.uk/properties/92466660#/?channel=RES_LET,"City Relay, London Short/Mid","£7,252 pcm
£1,674 pw",3,Victoria,518,697,-179
https://www.rightmove.co.uk/properties/93591156#/?channel=RES_LET,"Regency Estate Group Ltd, London","£3,800 pcm
£877 pw",4,King's Cross St Pancras,271,436,-165
https://www.onthemarket.com/details/20208298/,"Swinton Street, London, WC1X","3,250 pcm (£750 pw)",2,King's Cross St Pancras,232,250,-18
https://www.rightmove.co.uk/properties/91434816#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£4,500 pcm
£1,038 pw",2,Gloucester Road,321,350,-29
https://www.zoopla.co.uk/to-rent/details/74336974/,Broadway & West,"£3,750 pcm",3,Gloucester Road,268,506,-238
https://www.zoopla.co.uk/to-rent/details/72920637/,MB Property Services,"£4,550 pcm",3,Covent Garden,325,633,-308
https://www.zoopla.co.uk/to-rent/details/74340785/,,"£1,700 pcm",2,Marylebone,121,290,-169
https://www.zoopla.co.uk/to-rent/details/74318413/,Kinleigh Folkard & Hayward - Notting Hill,"£2,600 pcm",2,Kensington Olympia,186,231,-45
https://www.zoopla.co.uk/to-rent/details/74063859/,Frank Harris & Co. Bloomsbury,"£4,500 pcm",4,Russell Square,321,430,-109
