link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/73747295/,OpenRent,"£4,550 pcm",2,Baker Street,325,348,-23
https://www.zoopla.co.uk/to-rent/details/73747292/,OpenRent,"£3,200 pcm",2,Baker Street,229,348,-119
https://www.zoopla.co.uk/to-rent/details/73679807/,York Estates,"£5,417 pcm",2,Baker Street,387,348,39
https://www.rightmove.co.uk/properties/89872113#/?channel=RES_LET,"Hamptons, Paddington","£4,311 pcm
£995 pw
PREMIUM LISTING",3,Marylebone,308,413,-105
https://www.rightmove.co.uk/properties/91053540#/?channel=RES_LET,"OpenRent, London","£4,500 pcm
£1,038 pw",4,King's Cross St Pancras,321,436,-115
https://www.zoopla.co.uk/to-rent/details/73749023/,Kaden Properties,"£4,312 pcm",3,Marylebone,308,413,-105
https://www.zoopla.co.uk/to-rent/details/58933136/,Blackstones Estates,"£4,800 pcm",4,Regent's Park,343,495,-152
https://www.zoopla.co.uk/to-rent/details/73689863/,OpenRent,"£4,150 pcm",4,Regent's Park,296,495,-199
https://www.zoopla.co.uk/to-rent/details/73747147/,Marsh & Parsons - Holland Park,"£3,800 pcm",2,Kensington Olympia,271,237,34
https://www.zoopla.co.uk/to-rent/details/71007904/,Storeys,"£3,350 pcm",2,Holborn,239,380,-141
https://www.rightmove.co.uk/properties/91025646#/?channel=RES_LET,"Pestell & Co, Great Dunmow","£3,500 pcm
£808 pw",2,Victoria,250,357,-107
https://www.rightmove.co.uk/properties/90643527#/?channel=RES_LET,"Homequarters, London","£4,000 pcm
£923 pw
PREMIUM LISTING",2,Russell Square,286,298,-12
