link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.zoopla.co.uk/to-rent/details/72323521/,Knight Frank - Mayfair Lettings,"£10,400 pcm",3,Charing Cross,,,
https://www.zoopla.co.uk/to-rent/details/73724274/,Newington Real Estate Agents Limited,"£5,525 pcm",4,Marylebone,395,347,48
https://www.rightmove.co.uk/properties/89771115#/?channel=RES_LET,"PMP International, London","£3,250 pcm
£750 pw",2,Baker Street,232,348,-116
https://www.rightmove.co.uk/properties/90958839#/?channel=RES_LET,"PMP International, London","£5,200 pcm
£1,200 pw",2,Baker Street,371,348,23
https://www.onthemarket.com/details/19718847/,"Cavendish Buildings, GILBERT STREET, LONDON, W1K","3,400 pcm (£785 pw)",2,Bond Street,243,493,-250
https://www.rightmove.co.uk/properties/89745603#/?channel=RES_LET,"Alliance London, London","£6,000 pcm
£1,385 pw",3,Bond Street,429,761,-332
https://www.rightmove.co.uk/properties/90955920#/?channel=RES_LET,"Leo Newman, London","£2,350 pcm
£542 pw",2,Marylebone,168,299,-131
https://www.rightmove.co.uk/properties/90967182#/?channel=RES_LET,"Newington estates, London","£4,940 pcm
£1,140 pw",3,Regent's Park,353,512,-159
https://www.rightmove.co.uk/properties/90940305#/?channel=RES_LET,"OpenRent, London","£5,590 pcm
£1,290 pw",3,Victoria,399,708,-309
https://www.zoopla.co.uk/to-rent/details/70183456/,Chase Evans City & Aldgate,"£3,987 pcm",2,King's Cross St Pancras,285,256,29
https://www.rightmove.co.uk/properties/89783307#/?channel=RES_LET,"Victorstone, London","£2,800 pcm
£646 pw",2,King's Cross St Pancras,200,256,-56
https://www.zoopla.co.uk/to-rent/details/56874571/,Carter Jonas - Kensington & Chelsea,"£4,983 pcm",2,Gloucester Road,356,355,1
https://www.zoopla.co.uk/to-rent/details/73722805/,Prime Collection,"£5,633 pcm",3,Lancaster Gate,402,463,-61
https://www.zoopla.co.uk/to-rent/details/73718079/,LiFE Residential - Nine Elms Riverside,"£6,993 pcm",3,Covent Garden,500,639,-139
https://www.zoopla.co.uk/to-rent/details/73733028/,Wetherell,"£4,950 pcm",2,Marble Arch,354,408,-54
https://www.zoopla.co.uk/to-rent/details/73730105/,Beaufort Green,"£2,750 pcm",2,Kensington Olympia,196,237,-41
https://www.zoopla.co.uk/to-rent/details/73729728/,Prime Collection,"£2,500 pcm",2,Kensington Olympia,179,237,-58
https://www.zoopla.co.uk/to-rent/details/73725597/,MAS Property Services,"£2,500 pcm",2,Kensington Olympia,179,237,-58
https://www.zoopla.co.uk/to-rent/details/73729149/,Property Inside London,"£4,117 pcm",3,Chancery Lane,294,540,-246
https://www.zoopla.co.uk/to-rent/details/73727514/,Paul Estates,"£2,925 pcm",2,Chancery Lane,209,320,-111
https://www.zoopla.co.uk/to-rent/details/70682489/,Charles William,"£4,940 pcm",2,Chancery Lane,353,320,33
https://www.zoopla.co.uk/to-rent/details/59377677/,OB Private,"£6,067 pcm",3,Chancery Lane,433,540,-107
https://www.zoopla.co.uk/to-rent/details/73728766/,OpenRent,"£2,500 pcm",2,Angel,179,236,-57
https://www.zoopla.co.uk/to-rent/details/61068623/,Winkworth - Clerkenwell & City,"£3,500 pcm",3,Angel,250,337,-87
https://www.zoopla.co.uk/to-rent/details/73727417/,OpenRent,"£3,500 pcm",2,Old Street,250,236,14
https://www.zoopla.co.uk/to-rent/details/66171603/,Lionsgate Property,"£4,000 pcm",2,Old Street,286,236,50
https://www.zoopla.co.uk/to-rent/details/73714439/,Claremont Estates,"£3,850 pcm",2,Old Street,275,236,39
https://www.zoopla.co.uk/to-rent/details/70819681/,MyLondonHome,"£3,350 pcm",2,Charing Cross,239,402,-163
https://www.zoopla.co.uk/to-rent/details/73713770/,White Estates Ltd,"£4,000 pcm",2,Gloucester Road,286,355,-69
https://www.zoopla.co.uk/to-rent/details/73425708/,Kravens,"£2,800 pcm",2,Lancaster Gate,200,296,-96
https://www.onthemarket.com/details/19675307/,"Gratton Road, London W14","2,350 pcm (£542 pw)",2,Kensington Olympia,168,237,-69
https://www.onthemarket.com/details/9236405/,"Bath Street, Old Street, EC1V","3,350 pcm (£773 pw)",2,Old Street,239,236,3
https://www.onthemarket.com/details/18911787/,Rahere House Central Street LONDON EC1V,"3,650 pcm (£842 pw)",3,Old Street,261,363,-102
https://www.onthemarket.com/details/17588837/,Bamboo Living - London,"2,900 pcm (£669 pw)",2,Baker Street,207,348,-141
https://www.onthemarket.com/details/19932901/,Two Bathrooms (En-Suite),"3,553 pcm (£820 pw)",2,Farringdon,254,312,-58
https://www.rightmove.co.uk/properties/90950475#/?channel=RES_LET,"Property Inside London, Covering London","£4,117 pcm
£950 pw",3,Russell Square,294,463,-169
https://www.rightmove.co.uk/properties/90967095#/?channel=RES_LET,"EGRE, London","£3,574 pcm
£825 pw",2,Gloucester Road,255,355,-100
https://www.onthemarket.com/details/13347930/,"Murray Grove, Old Street","3,300 pcm (£762 pw)",3,Old Street,236,363,-127
https://www.onthemarket.com/details/15178205/,Danhamz - Hyde Park,"1,250 pcm (£288 pw)",,Victoria,,,
https://www.onthemarket.com/details/19943339/,London SW7,"6,900 pcm (£1,592 pw)",4,Gloucester Road,493,1260,-767
