link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89807400#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£12,497 pcm
£2,884 pw
PREMIUM LISTING",3,Bond Street,,,
https://www.zoopla.co.uk/to-rent/details/65084057/,Century 21 London Central,"£6,000 pcm",4,Victoria,429,540,-111
https://www.zoopla.co.uk/to-rent/details/74232366/,Hamptons - Notting Hill Lettings,"£3,250 pcm",2,Lancaster Gate,232,290,-58
https://www.zoopla.co.uk/to-rent/details/74245553/,Venice Properties,"£2,500 pcm",2,Marylebone,179,290,-111
https://www.zoopla.co.uk/to-rent/details/74190342/,Marsh & Parsons - Holland Park,"£2,750 pcm",2,Kensington Olympia,196,231,-35
https://www.zoopla.co.uk/to-rent/details/73461392/,OpenRent,"£3,600 pcm",2,Victoria,257,347,-90
https://www.zoopla.co.uk/to-rent/details/73800917/,OpenRent,"£6,600 pcm",3,Victoria,471,697,-226
https://www.zoopla.co.uk/to-rent/details/50468415/,Ryletts Residential,"£5,633 pcm",3,Gloucester Road,402,506,-104
https://www.onthemarket.com/details/20120843/,"Argyle Street, London, WC1X","4,380 pcm (£1,011 pw)",4,King's Cross St Pancras,313,436,-123
https://www.onthemarket.com/details/20339157/,Newman Street,"4,500 pcm (£1,038 pw)",3,Oxford Circus,321,584,-263
