link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/89776029#/?channel=RES_LET,"Davies Property Partners, Cobham","£4,500 pcm
£1,038 pw",2,Baker Street,321,349,-28
https://www.rightmove.co.uk/properties/89771115#/?channel=RES_LET,"PMP International, London","£3,445 pcm
£795 pw",2,Baker Street,246,349,-103
https://www.rightmove.co.uk/properties/89765289#/?channel=RES_LET,"OpenRent, London","£4,766 pcm
£1,100 pw",3,Baker Street,340,474,-134
https://www.rightmove.co.uk/properties/89758641#/?channel=RES_LET,"Newington estates, London","£3,792 pcm
£875 pw",2,Baker Street,271,349,-78
https://www.rightmove.co.uk/properties/89757285#/?channel=RES_LET,"Croft International, London","£3,835 pcm
£885 pw",2,Baker Street,274,349,-75
https://www.rightmove.co.uk/properties/89754081#/?channel=RES_LET,"Bamboo Living, London","£2,800 pcm
£646 pw",2,Baker Street,200,349,-149
https://www.rightmove.co.uk/properties/89735640#/?channel=RES_LET,"Stelfort, London","£3,850 pcm
£888 pw",3,Baker Street,275,474,-199
https://www.rightmove.co.uk/properties/174598241#/?channel=RES_LET,"Century 21 London Central, Westminster","£4,750 pcm
£1,096 pw",2,Baker Street,339,349,-10
https://www.rightmove.co.uk/properties/89764956#/?channel=RES_LET,"Park Lord, London","£7,410 pcm
£1,710 pw",3,Bond Street,529,760,-231
https://www.rightmove.co.uk/properties/89763522#/?channel=RES_LET,"Park Lord, London","£5,460 pcm
£1,260 pw",2,Bond Street,390,492,-102
https://www.rightmove.co.uk/properties/89745603#/?channel=RES_LET,"Alliance London, London","£6,000 pcm
£1,385 pw",3,Bond Street,429,760,-331
https://www.rightmove.co.uk/properties/89696259#/?channel=RES_LET,"Harsun & Co, North West London","£3,499 pcm
£807 pw
PREMIUM LISTING",2,Bond Street,250,492,-242
https://www.rightmove.co.uk/properties/89767452#/?channel=RES_LET,"Stirling Ackroyd Lettings, West End","£4,333 pcm
£1,000 pw",3,Oxford Circus,310,602,-292
https://www.rightmove.co.uk/properties/89758305#/?channel=RES_LET,"Newington estates, London","£3,727 pcm
£860 pw",2,Oxford Circus,266,408,-142
https://www.rightmove.co.uk/properties/89778528#/?channel=RES_LET,"Plaza Estates, Marble Arch","£4,247 pcm
£980 pw",2,Marylebone,303,299,4
https://www.rightmove.co.uk/properties/89759349#/?channel=RES_LET,"Regent & Wood, London","£3,835 pcm
£885 pw",2,Regent's Park,274,354,-80
https://www.rightmove.co.uk/properties/89778966#/?channel=RES_LET,"Knight Frank - Lettings, Belgravia","£11,917 pcm
£2,750 pw",3,Victoria,,,
https://www.rightmove.co.uk/properties/174916184#/?channel=RES_LET,"Hoffen West Limited, London","£10,617 pcm
£2,450 pw",3,Victoria,,,
https://www.rightmove.co.uk/properties/89765382#/?channel=RES_LET,"Victorstone, London","£5,300 pcm
£1,223 pw",4,King's Cross St Pancras,379,436,-57
https://www.rightmove.co.uk/properties/89783307#/?channel=RES_LET,"Victorstone, London","£2,800 pcm
£646 pw",2,King's Cross St Pancras,200,255,-55
https://www.rightmove.co.uk/properties/89766792#/?channel=RES_LET,"Winkworth, West End","£3,250 pcm
£750 pw",2,King's Cross St Pancras,232,255,-23
https://www.rightmove.co.uk/properties/89765628#/?channel=RES_LET,"Equity London LTD, Eltham","£4,950 pcm
£1,142 pw",4,Russell Square,354,430,-76
https://www.onthemarket.com/details/4851332/,"Petersham Place, Kensington, London, SW7","6,500 pcm (£1,500 pw)",4,Gloucester Road,464,1260,-796
https://www.rightmove.co.uk/properties/89742930#/?channel=RES_LET,"John D Wood & Co. Lettings, South Kensington","£3,500 pcm
£808 pw",2,Gloucester Road,250,353,-103
https://www.rightmove.co.uk/properties/89731491#/?channel=RES_LET,"tlc Estate Agents, Chelsea","£6,500 pcm
£1,500 pw",4,Gloucester Road,464,1260,-796
https://www.onthemarket.com/details/13568764/,"Bridel Mews, Angel, N1","3,445 pcm (£795 pw)",2,Angel,246,235,11
https://www.onthemarket.com/details/19729550/,Batchelor Street London N1,"3,400 pcm (£785 pw)",2,Angel,243,235,8
https://www.onthemarket.com/details/9236405/,"Bath Street, Old Street, EC1V","3,500 pcm (£808 pw)",2,Old Street,250,235,15
https://www.onthemarket.com/details/18911787/,Rahere House Central Street LONDON EC1V,"3,650 pcm (£842 pw)",3,Old Street,261,363,-102
https://www.onthemarket.com/details/17588837/,Bamboo Living - London,"2,900 pcm (£669 pw)",2,Baker Street,207,349,-142
https://www.rightmove.co.uk/properties/89678289#/?channel=RES_LET,"CARTER & REEVES LIMITED, London","£3,700 pcm
£854 pw",3,King's Cross St Pancras,264,346,-82
https://www.onthemarket.com/details/13347930/,"Murray Grove, Old Street","3,400 pcm (£785 pw)",3,Old Street,243,363,-120
https://www.onthemarket.com/details/19732842/,Only With Us,"1,450 pcm (£335 pw)",2,Victoria,104,356,-252
https://www.onthemarket.com/details/15178205/,Danhamz - Hyde Park,"1,250 pcm (£288 pw)",,Victoria,,,
https://www.onthemarket.com/details/6802655/,Black Katz - Camden Town,"3,497 pcm (£807 pw)",2,Bond Street,250,492,-242
