link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90188967#/?channel=RES_LET,"LDG, London","£3,500 pcm
£808 pw",2,Soho,250,399,-149
https://www.zoopla.co.uk/to-rent/details/73547712/,Newington Real Estate Agents Limited,"£5,200 pcm",2,Baker Street,371,349,22
https://www.rightmove.co.uk/properties/90191655#/?channel=RES_LET,"LDG, London","£3,000 pcm
£692 pw",2,Oxford Circus,214,408,-194
https://www.rightmove.co.uk/properties/90152406#/?channel=RES_LET,"Chancellors, St John's Wood Lettings","£2,750 pcm
£635 pw",2,Marylebone,196,299,-103
https://www.rightmove.co.uk/properties/90188139#/?channel=RES_LET,"Michael Charles Lettings, London","£2,300 pcm
£531 pw",2,Regent's Park,164,354,-190
https://www.rightmove.co.uk/properties/90174771#/?channel=RES_LET,"Hanover, St John's Wood","£8,498 pcm
£1,961 pw",3,Regent's Park,,,
https://www.rightmove.co.uk/properties/90162363#/?channel=RES_LET,"Allen Goldstein, Bloomsbury","£2,300 pcm
£531 pw",2,Regent's Park,164,354,-190
https://www.rightmove.co.uk/properties/90158400#/?channel=RES_LET,"Lexingtons, London","£3,650 pcm
£842 pw",2,Regent's Park,261,354,-93
https://www.zoopla.co.uk/to-rent/details/68973816/,Chase Evans Elephant & Castle,"£3,650 pcm",2,Victoria,261,356,-95
https://www.zoopla.co.uk/to-rent/details/71031102/,Panda & Partners,"£3,000 pcm",2,Victoria,214,356,-142
https://www.zoopla.co.uk/to-rent/details/68151649/,AC Residential,"£6,500 pcm",3,Victoria,464,706,-242
https://www.zoopla.co.uk/to-rent/details/70947567/,Capital Estate London,"£4,800 pcm",2,Victoria,343,356,-13
https://www.zoopla.co.uk/to-rent/details/73440910/,Farrell Lewis Estates,"£3,950 pcm",2,Victoria,282,356,-74
https://www.zoopla.co.uk/to-rent/details/68818686/,eXp World UK,"£3,000 pcm",2,Victoria,214,356,-142
https://www.zoopla.co.uk/to-rent/details/67297187/,Winkworth - Pimlico,"£2,650 pcm",2,Victoria,189,356,-167
https://www.zoopla.co.uk/to-rent/details/72857283/,Garton Jones - Chelsea & Belgravia,"£3,142 pcm",2,Victoria,224,356,-132
https://www.zoopla.co.uk/to-rent/details/51606337/,Bentley & Co,"£3,250 pcm",2,King's Cross St Pancras,232,255,-23
https://www.zoopla.co.uk/to-rent/details/55279822/,Bentley & Co,"£4,550 pcm",4,King's Cross St Pancras,325,436,-111
https://www.zoopla.co.uk/to-rent/details/67714630/,Knightsbridge Land,"£5,000 pcm",2,Holborn,357,378,-21
https://www.rightmove.co.uk/properties/90177858#/?channel=RES_LET,"Landstones, London","£5,417 pcm
£1,250 pw",3,Gloucester Road,387,538,-151
https://www.zoopla.co.uk/to-rent/details/73507235/,Tyers Yan Management,"£3,750 pcm",2,Lancaster Gate,268,295,-27
https://www.zoopla.co.uk/to-rent/details/66235618/,Parkes Estate Agents,"£4,750 pcm",2,Lancaster Gate,339,295,44
https://www.zoopla.co.uk/to-rent/details/70764917/,Parkes Estate Agents,"£5,500 pcm",3,Lancaster Gate,393,462,-69
https://www.zoopla.co.uk/to-rent/details/73559729/,Landstones,"£3,500 pcm",2,Lancaster Gate,250,295,-45
https://www.zoopla.co.uk/to-rent/details/73521877/,Newington Real Estate Agents Limited,"£3,618 pcm",2,Lancaster Gate,258,295,-37
https://www.zoopla.co.uk/to-rent/details/73559556/,Hamptons - Maida Vale Lettings,"£3,650 pcm",2,Baker Street,261,349,-88
https://www.zoopla.co.uk/to-rent/details/61732490/,Tower Quay Limited,"£2,850 pcm",2,Angel,204,235,-31
https://www.zoopla.co.uk/to-rent/details/55131042/,Bentley & Co,"£4,550 pcm",4,Angel,325,436,-111
https://www.zoopla.co.uk/to-rent/details/68187840/,Andrew Reeves - Westminster & Belgravia,"£5,000 pcm",3,Victoria,357,706,-349
https://www.zoopla.co.uk/to-rent/details/71101104/,OB Property,"£3,500 pcm",2,Victoria,250,356,-106
https://www.zoopla.co.uk/to-rent/details/73418729/,Oakford Estates Ltd,"£5,850 pcm",3,Russell Square,418,463,-45
https://www.zoopla.co.uk/to-rent/details/67260796/,SN Estates London,"£3,900 pcm",3,Russell Square,279,463,-184
https://www.zoopla.co.uk/to-rent/details/73520107/,Kravens,"£3,000 pcm",2,Lancaster Gate,214,295,-81
https://www.zoopla.co.uk/to-rent/details/70464364/,Foundation Estates,"£4,050 pcm",3,Lancaster Gate,289,462,-173
https://www.zoopla.co.uk/to-rent/details/65322284/,Ultra Estates,"£3,142 pcm",2,Lancaster Gate,224,295,-71
https://www.zoopla.co.uk/to-rent/details/73460981/,Kaden Properties,"£3,315 pcm",2,Lancaster Gate,237,295,-58
https://www.zoopla.co.uk/to-rent/details/73460916/,Kaden Properties,"£3,813 pcm",3,Lancaster Gate,272,462,-190
https://www.zoopla.co.uk/to-rent/details/73456552/,Phoenix Property International,"£3,462 pcm",2,Lancaster Gate,247,295,-48
https://www.zoopla.co.uk/to-rent/details/73456277/,Hellas Helvetia Ltd,"£3,575 pcm",2,Lancaster Gate,255,295,-40
https://www.zoopla.co.uk/to-rent/details/73441187/,Hamptons - Paddington Lettings,"£3,792 pcm",2,Lancaster Gate,271,295,-24
https://www.zoopla.co.uk/to-rent/details/73439072/,Hamptons - Paddington Lettings,"£4,000 pcm",3,Lancaster Gate,286,462,-176
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-philbeach-gardens-sw5/2912600,,"£2,800 pcm",2,Kensington Olympia,200,237,-37
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-bridge-wharf-n1/2931382,,"£3,796 pcm",3,Angel,271,329,-58
https://www.openrent.co.uk/property-to-rent/london/4-bed-terraced-house-cullum-welch-court-n1/2941300,,"£4,500 pcm",4,Old Street,321,436,-115
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-garden-walk-ec2a/2082007,,"£3,100 pcm",2,Old Street,221,235,-14
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-strutton-ground-sw1p/2933985,,"£2,700 pcm",2,Charing Cross,193,401,-208
https://www.openrent.co.uk/property-to-rent/london/2-bed-terraced-house-anns-close-sw1x/2901906,,"£5,000 pcm",2,Victoria,357,356,1
https://www.onthemarket.com/details/19802607/,"Kensington High St, London, W14","3,175 pcm (£733 pw)",2,Kensington Olympia,227,237,-10
https://www.onthemarket.com/details/19806174/,"Bartholomew Court, Old Street, London, EC1V","3,500 pcm (£808 pw)",3,Old Street,250,363,-113
https://www.onthemarket.com/details/19726471/,Featured Property,"3,500 pcm (£808 pw)",2,Gloucester Road,250,353,-103
https://www.rightmove.co.uk/properties/89718816#/?channel=RES_LET,"BPS London, London","£3,500 pcm
£808 pw",2,Covent Garden,250,391,-141
https://www.openrent.co.uk/property-to-rent/london/3-bed-maisonette-london-sw1v/2944475,,"£3,500 pcm",3,Victoria,250,706,-456
https://www.onthemarket.com/details/12031882/,"Belvedere Heights, 199 Lisson Grove, London","3,012 pcm (£695 pw)",2,Marylebone,215,299,-84
https://www.rightmove.co.uk/properties/90147540#/?channel=RES_LET,"Huddletons, Camden","£3,000 pcm
£692 pw",3,Regent's Park,214,514,-300
https://www.onthemarket.com/details/19806116/,"Ridgmount Gardens, LONDON","5,200 pcm (£1,200 pw)",2,Goodge Street,371,348,23
https://www.rightmove.co.uk/properties/90175878#/?channel=RES_LET,"Obbard, Chelsea Harbour","£3,500 pcm
£808 pw",2,Gloucester Road,250,353,-103
https://www.onthemarket.com/details/19808425/,Only With Us,"1,450 pcm (£335 pw)",2,Victoria,104,356,-252
https://www.onthemarket.com/details/19803287/,London EC1V,"3,497 pcm (£807 pw)",2,Old Street,250,235,15
