link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/91092450#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£8,233 pcm
£1,900 pw
COMMUNAL GARDENS",3,Baker Street,,,
https://www.rightmove.co.uk/properties/90976836#/?channel=RES_LET,"City Relay, London Short/Mid","£4,000 pcm
£923 pw",2,Baker Street,286,348,-62
https://www.rightmove.co.uk/properties/90191655#/?channel=RES_LET,"LDG, London","£3,000 pcm
£692 pw",2,Oxford Circus,214,408,-194
https://www.rightmove.co.uk/properties/91082334#/?channel=RES_LET,"Austin Homes London, London","£5,500 pcm
£1,269 pw",3,Marylebone,393,413,-20
https://www.rightmove.co.uk/properties/90158400#/?channel=RES_LET,"Lexingtons, London","£3,500 pcm
£808 pw",2,Regent's Park,250,355,-105
https://www.rightmove.co.uk/properties/91247826#/?channel=RES_LET,"Winkworth, Pimlico","£2,850 pcm
£658 pw",2,Victoria,204,357,-153
https://www.rightmove.co.uk/properties/89632215#/?channel=RES_LET,"Farrell Lewis Estates, London","£3,800 pcm
£877 pw",2,Victoria,271,357,-86
https://www.rightmove.co.uk/properties/89586840#/?channel=RES_LET,"eXp UK, London","£3,000 pcm
£692 pw",2,Victoria,214,357,-143
https://www.zoopla.co.uk/to-rent/details/73760582/,Bentley & Co,"£4,550 pcm",4,King's Cross St Pancras,325,436,-111
https://www.zoopla.co.uk/to-rent/details/73759586/,Bentley & Co,"£4,333 pcm",4,King's Cross St Pancras,310,436,-126
https://www.rightmove.co.uk/properties/90147507#/?channel=RES_LET,"Bentley & Co, Camden","£3,142 pcm
£725 pw",2,King's Cross St Pancras,224,256,-32
https://www.onthemarket.com/details/19759670/,"Bridge Wharf, London, N1","3,640 pcm (£840 pw)",3,Angel,260,337,-77
https://www.rightmove.co.uk/properties/91307370#/?channel=RES_LET,"Hamptons, Chelsea","£3,500 pcm
£808 pw",2,Gloucester Road,250,355,-105
https://www.rightmove.co.uk/properties/90971892#/?channel=RES_LET,"Landstones, Fulham","£5,417 pcm
£1,250 pw",3,Gloucester Road,387,536,-149
https://www.rightmove.co.uk/properties/90684459#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£3,250 pcm
£750 pw
NEW LISTING",2,Lancaster Gate,232,296,-64
https://www.rightmove.co.uk/properties/89863869#/?channel=RES_LET,"Parkes Estate Agents, Kensington","£5,500 pcm
£1,269 pw",3,Lancaster Gate,393,463,-70
https://www.zoopla.co.uk/to-rent/details/65263741/,Hudsons,"£3,142 pcm",2,Chancery Lane,224,320,-96
https://www.zoopla.co.uk/to-rent/details/73720147/,Hemmingfords,"£3,250 pcm",2,Chancery Lane,232,320,-88
https://www.zoopla.co.uk/to-rent/details/71141034/,SN Estates London,"£2,850 pcm",2,King's Cross St Pancras,204,256,-52
https://www.zoopla.co.uk/to-rent/details/73816122/,Trio Estates,"£3,170 pcm",3,King's Cross St Pancras,226,350,-124
https://www.zoopla.co.uk/to-rent/details/73811092/,SN Estates London,"£3,800 pcm",3,King's Cross St Pancras,271,350,-79
https://www.zoopla.co.uk/to-rent/details/73804325/,Next Property,"£2,752 pcm",2,King's Cross St Pancras,197,256,-59
https://www.zoopla.co.uk/to-rent/details/73790506/,SN Estates London,"£2,800 pcm",2,King's Cross St Pancras,200,256,-56
https://www.zoopla.co.uk/to-rent/details/73790507/,SN Estates London,"£3,550 pcm",3,King's Cross St Pancras,254,350,-96
https://www.onthemarket.com/details/19802607/,"Kensington High St, London, W14","3,175 pcm (£733 pw)",2,Kensington Olympia,227,237,-10
https://www.onthemarket.com/details/19957512/,"Bartholomew Court, 163 Old Street, Islington, EC1V","3,950 pcm (£912 pw)",3,Old Street,282,363,-81
https://www.onthemarket.com/details/14685514/,Luxury Living Homes International - London,"4,767 pcm (£1,100 pw)",2,Bond Street,340,493,-153
https://www.rightmove.co.uk/properties/91256154#/?channel=RES_LET,"Champions, London","£4,008 pcm
£925 pw",2,Bond Street,286,493,-207
https://www.rightmove.co.uk/properties/91304871#/?channel=RES_LET,"Life Residential, Nine Elms Riverside Office","£2,800 pcm
£646 pw",2,Oxford Circus,200,408,-208
https://www.rightmove.co.uk/properties/89318403#/?channel=RES_LET,"Frank Harris & Co., Bloomsbury & Kings Cross","£3,100 pcm
£715 pw",2,Oxford Circus,221,408,-187
https://www.onthemarket.com/details/20008258/,"Carburton Street, London","3,200 pcm (£738 pw)",2,Oxford Circus,229,408,-179
https://www.zoopla.co.uk/to-rent/details/73801470/,OpenRent,"£3,995 pcm",3,King's Cross St Pancras,285,350,-65
