link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/90621195#/?channel=RES_LET,"Kinleigh Folkard & Hayward - Lettings, Marylebone","£8,500 pcm
£1,962 pw",3,Baker Street,,,
https://www.zoopla.co.uk/to-rent/details/73933022/,OpenRent,"£3,250 pcm",2,Oxford Circus,232,408,-176
https://www.zoopla.co.uk/to-rent/details/73877940/,Venice Properties,"£2,600 pcm",2,Marylebone,186,299,-113
https://www.zoopla.co.uk/to-rent/details/73934747/,Hotblack Desiato - Camden & Kentish Town,"£3,295 pcm",3,Regent's Park,235,512,-277
https://www.zoopla.co.uk/to-rent/details/72237989/,,"£4,400 pcm",4,Regent's Park,314,495,-181
https://www.rightmove.co.uk/properties/90773286#/?channel=RES_LET,"OpenRent, London","£3,500 pcm
£808 pw",2,Victoria,250,357,-107
https://www.rightmove.co.uk/properties/91823730#/?channel=RES_LET,"BPS London, London","£3,000 pcm
£692 pw",2,King's Cross St Pancras,214,256,-42
https://www.rightmove.co.uk/properties/91640439#/?channel=RES_LET,"OpenRent, London","£3,500 pcm
£808 pw",3,King's Cross St Pancras,250,350,-100
https://www.rightmove.co.uk/properties/93465029#/?channel=RES_LET,"Blueprint Living Apartments, London","£4,312 pcm
£995 pw",2,Russell Square,308,298,10
https://www.rightmove.co.uk/properties/91670469#/?channel=RES_LET,"Knight Frank - Lettings, Hyde Park","£10,998 pcm
£2,538 pw
PREMIUM LISTING",5,Lancaster Gate,,,
https://www.zoopla.co.uk/to-rent/details/73877128/,London House,"£5,304 pcm",2,Bond Street,379,493,-114
https://www.zoopla.co.uk/to-rent/details/73936481/,Barnard Marcus - Covent Garden,"£5,500 pcm",4,Oxford Circus,393,1260,-867
https://www.zoopla.co.uk/to-rent/details/73933933/,Marsh & Parsons - Brook Green,"£4,250 pcm",3,Kensington Olympia,304,362,-58
https://www.zoopla.co.uk/to-rent/details/73932075/,OpenRent,"£4,100 pcm",3,Kensington Olympia,293,362,-69
https://www.zoopla.co.uk/to-rent/details/72826389/,Alexander Steer,"£4,500 pcm",3,Kensington Olympia,321,362,-41
https://www.zoopla.co.uk/to-rent/details/73682721/,Austin Homes,"£3,750 pcm",2,Angel,268,236,32
https://www.zoopla.co.uk/to-rent/details/73936518/,OpenRent,"£3,100 pcm",2,Angel,221,236,-15
https://www.onthemarket.com/details/18028393/,"Aldersgate Street, London, EC1A","2,750 pcm (£635 pw)",2,Farringdon,196,312,-116
https://www.onthemarket.com/details/19878442/,"Islington Green, London, N1","4,250 pcm (£981 pw)",3,Angel,304,337,-33
https://www.rightmove.co.uk/properties/91769814#/?channel=RES_LET,"CARTER & REEVES LIMITED, London","£4,600 pcm
£1,062 pw",4,King's Cross St Pancras,329,436,-107
https://www.rightmove.co.uk/properties/88023762#/?channel=RES_LET,"RR Properties, London","£3,900 pcm
£900 pw",2,Gloucester Road,279,355,-76
https://www.onthemarket.com/details/13699120/,"Grays Inn Road, Holborn","3,200 pcm (£738 pw)",2,Holborn,229,380,-151
https://www.onthemarket.com/details/17160285/,Featured Property,"2,900 pcm (£669 pw)",2,Farringdon,207,312,-105
