link,listed_by,price,bedrooms,nearest_station,required_nightly,airdna_adr,margin
https://www.rightmove.co.uk/properties/92071356#/?channel=RES_LET,"Michael Charles Lettings, London","£2,950 pcm
£681 pw",2,Baker Street,211,348,-137
https://www.rightmove.co.uk/properties/92068086#/?channel=RES_LET,"Mcglashans Property Services, London","£14,083 pcm
£3,250 pw",3,Baker Street,,,
https://www.rightmove.co.uk/properties/89872113#/?channel=RES_LET,"Hamptons, Paddington","£4,312 pcm
£995 pw
PREMIUM LISTING",3,Marylebone,308,413,-105
https://www.rightmove.co.uk/properties/92077590#/?channel=RES_LET,"Houst, London","£4,750 pcm
£1,096 pw",4,King's Cross St Pancras,339,436,-97
https://www.rightmove.co.uk/properties/91053540#/?channel=RES_LET,"OpenRent, London","£4,500 pcm
£1,038 pw",4,King's Cross St Pancras,321,436,-115
https://www.zoopla.co.uk/to-rent/details/73994546/,JKDRG,"£4,312 pcm",2,Marylebone,308,299,9
https://www.zoopla.co.uk/to-rent/details/73946045/,Kaden Properties,"£4,030 pcm",3,Marylebone,288,413,-125
https://www.zoopla.co.uk/to-rent/details/73993888/,MK London Properties,"£4,099 pcm",2,Holborn,293,380,-87
https://www.zoopla.co.uk/to-rent/details/62509816/,London Land Group,"£4,750 pcm",2,Gloucester Road,339,355,-16
https://www.onthemarket.com/details/20149243/,Tilney Court London EC1V,"3,500 pcm (£808 pw)",2,Old Street,250,236,14
https://www.rightmove.co.uk/properties/90934149#/?channel=RES_LET,"Knight Frank - Lettings, Marylebone","£4,117 pcm
£950 pw
BILLS INCLUDED",2,Bond Street,294,493,-199
https://www.onthemarket.com/details/20150226/,"Redhill Street Studios, Old Church, Redhill Street, London","3,796 pcm (£876 pw)",,Regent's Park,,,
https://www.rightmove.co.uk/properties/91426620#/?channel=RES_LET,"Marsh & Parsons, Pimlico & Westminster","£3,250 pcm
£750 pw",2,Victoria,232,357,-125
https://www.rightmove.co.uk/properties/151152236#/?channel=RES_LET,"Tony Alan Estates, London","£2,995 pcm
£691 pw",2,King's Cross St Pancras,214,256,-42
